material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites,layered_score,anisotropy_ratio,layer_axis,axis_bonds_a,axis_bonds_b,axis_bonds_c,total_bonds,layered_invalid_reason,is_layered_candidate,weak_axis_fraction,layered_continuous,weak_axis,eg_target_score,score_stability_norm,score_eg_norm,score_layered_norm,score_formE_norm,complexity,score_complexity_norm,baseline_score_v3,gating_efficiency_eta,quantum_proxy,dielectric_proxy,surface_proxy,debye_length_nm_physio_0p15M,loc_ooc_score_physio_0p15M_2nm,loc_ooc_score_physio_0p15M_5nm,loc_ooc_score_physio_0p15M_10nm,debye_length_nm_diluted_0p01M,loc_ooc_score_diluted_0p01M_2nm,loc_ooc_score_diluted_0p01M_5nm,loc_ooc_score_diluted_0p01M_10nm,loc_ooc_score_robust_min,loc_ooc_score_main
mp-3992,PrSF,"F,Pr,S",3,1.2541,0.0,-3.3434663914930542,5.777548769814879,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.0769230769230769,0.9230769230769232,c,0.9194480997192236,1.0,0.892351424539401,0.6538461538461545,0.8511648502467597,36,0.8421052631578947,0.8756082755769148,0.6666666666666666,0.4436360409919701,0.17308378342465147,0.3333333333333333,0.7849246248313698,0.0013350012633575356,2.9214480040213155e-05,5.00179208775707e-08,3.0399999999999996,0.008837931540969806,0.003294356178635078,0.0006360194803203691,5.00179208775707e-08,2.9214480040213155e-05
mp-1209316,Rb2Ti(AgS2)2,"Ag,Rb,S,Ti",4,1.5994000000000002,0.0,-1.207925935740739,3.79319057484976,18,1.0,0.0,c,32,32,0,112,,True,0.0,1.0,c,0.9863710051091632,1.0,0.9817863931491116,1.0,0.2995548302796337,58,0.5526315789473684,0.8106207222379413,0.6666666666666666,0.3847041624990382,0.2636303081185442,0.25,0.7849246248313698,0.0013224582244932045,2.8939994638136443e-05,4.954797620957649e-08,3.0399999999999996,0.008754894526817564,0.0032634039700374286,0.0006300437428592179,4.954797620957649e-08,2.8939994638136443e-05
mp-1103275,BaYCuS3,"Ba,Cu,S,Y",4,1.1779,0.0,-1.950495586249999,4.533441030872233,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c,0.8658054806052579,1.0,0.8206640713283229,1.0,0.4913605432742378,52,0.631578947368421,0.8165960212237704,0.6666666666666666,0.45915790440332427,0.22058299494580616,0.25,0.7849246248313698,0.001320668542572861,2.8900830160787028e-05,4.948092296315287e-08,3.0399999999999996,0.00874304653331655,0.003258987607406245,0.0006291911050406941,4.948092296315287e-08,2.8900830160787028e-05
mp-1226868,Cs3Sm7Se12,"Cs,Se,Sm",3,1.4741,0.0,-2.107441694488634,5.349257159561097,44,1.0,0.0,b,176,0,0,248,,True,0.0,1.0,b,0.999068753324017,1.0,0.9987555116652984,1.0,0.5318997171709823,74,0.3421052631578947,0.8402793476663105,0.6666666666666666,0.40418738126995674,0.1869418444788415,0.3333333333333333,0.7849246248313698,0.0013136744399199858,2.87477748207211e-05,4.9218877912932246e-08,3.0399999999999996,0.008696744404522179,0.0032417283988040307,0.0006258589841980506,4.9218877912932246e-08,2.87477748207211e-05
mp-1194059,Ca(ErS2)2,"Ca,Er,S",3,1.5692,0.0,-2.40433364077381,5.155460711285895,28,1.0,0.0,b,112,0,0,152,,True,0.0,1.0,b,0.9933711793211092,1.0,0.991141342060251,1.0,0.608586895808744,58,0.5526315789473684,0.8747658725715484,0.6666666666666666,0.3892262182780632,0.19396908559711945,0.3333333333333333,0.7849246248313698,0.0013126020584090447,2.8724307376077575e-05,4.917869945390224e-08,3.0399999999999996,0.00868964505964541,0.003239082104187396,0.0006253480816618398,4.917869945390224e-08,2.8724307376077575e-05
mp-1541909,CsTeAu,"Au,Cs,Te",3,1.416,0.0,-0.710220707107279,5.555715307690348,6,1.0,0.0,b,24,0,8,32,,True,0.0,1.0,b,0.9902478635182348,1.0,0.9869673802580742,1.0,0.1709975883108645,36,0.8421052631578947,0.8151518890424809,0.6666666666666666,0.4139072847682119,0.17999482417966542,0.3333333333333333,0.7849246248313698,0.0012952737460498903,2.8345103513547957e-05,4.852946699224733e-08,3.0399999999999996,0.008574928734983975,0.0031963213709562317,0.0006170925507316441,4.852946699224733e-08,2.8345103513547957e-05
mp-1194132,Ca(TmS2)2,"Ca,S,Tm",3,1.567899999999999,0.0,-2.409249856607143,5.243245762081028,28,1.0,0.0,b,112,0,0,152,,True,0.0,1.0,b,0.9936171105163104,1.0,0.9914700015617294,1.0,0.6098567541748934,58,0.5526315789473684,0.8751020091201478,0.6666666666666666,0.38942326414580025,0.19072155786249145,0.3333333333333333,0.7849246248313698,0.0012912791959209342,2.8257688835962917e-05,4.83798048924609e-08,3.0399999999999996,0.008548484145345236,0.0031864640987128347,0.0006151894726096484,4.83798048924609e-08,2.8257688835962917e-05
mp-5760,NdSF,"F,Nd,S",3,1.2363,0.0,-3.354096816770832,6.023136665432264,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.0769230769230769,0.9230769230769232,c,0.9079371462213456,1.0,0.8769683242577849,0.6538461538461545,0.8539106886990069,36,0.8421052631578947,0.8723116681969603,0.6666666666666666,0.4471671958145151,0.16602645026123325,0.3333333333333333,0.7849246248313698,0.0012907605832061212,2.824633978242914e-05,4.836037425187081e-08,3.0399999999999996,0.008545050842474596,0.0031851843283873253,0.0006149423958476884,4.836037425187081e-08,2.824633978242914e-05
mp-1188559,YAgSe2,"Ag,Se,Y",3,1.279799999999999,0.0,-1.42491480703125,5.910619697520829,16,1.0,0.0,b,32,0,0,80,,True,0.0,1.0,b,0.9348730820781436,1.0,0.9129651860764594,1.0,0.3556030476303262,46,0.7105263157894737,0.8204145376241274,0.6666666666666666,0.4386349679796475,0.16918699750204594,0.3333333333333333,0.7849246248313698,0.0012902346761970492,2.8234831104316804e-05,4.834067031908011e-08,3.0399999999999996,0.008541569250156545,0.0031838865580763325,0.0006146918439480103,4.834067031908011e-08,2.8234831104316804e-05
mp-1194410,Ba(GdSe2)2,"Ba,Gd,Se",3,1.225499999999999,0.0,-2.254198865624996,6.092676037770971,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9006368768258435,1.0,0.8672123317403513,1.0,0.5698070889947249,58,0.5526315789473684,0.8360276586287696,0.6666666666666666,0.449337227589306,0.16413149062917415,0.3333333333333333,0.7849246248313698,0.0012822207212088526,2.805945784103088e-05,4.804041489796692e-08,3.0399999999999996,0.008488515528409521,0.003164110680063849,0.0006108738464473305,4.804041489796692e-08,2.805945784103088e-05
mp-1194376,Ba(SmS2)2,"Ba,S,Sm",3,1.759,0.0,-2.397762902500001,4.959232574236378,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9110403820327776,1.0,0.8811154514000811,1.0,0.6068896743580094,58,0.5526315789473684,0.8469199556163589,0.6666666666666666,0.3624501631025734,0.2016441021933681,0.3333333333333333,0.7849246248313698,0.0012706686040156038,2.7806657258419013e-05,4.7607596668052194e-08,3.0399999999999996,0.008412038581376215,0.00313560374924928,0.0006053702025366338,4.7607596668052194e-08,2.7806657258419013e-05
mp-5394,LaSF,"F,La,S",3,1.488099999999999,0.0,-3.452929627604165,5.5278248430274495,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.0769230769230769,0.9230769230769232,c,0.9998033387847968,1.0,0.9997372028701736,0.6538461538461545,0.8794392000462558,36,0.8421052631578947,0.9081095901195072,0.6666666666666666,0.4019131063863994,0.18090298234781357,0.3333333333333333,0.7849246248313698,0.0012640852717982936,2.7662591006993155e-05,4.736094177790772e-08,3.0399999999999996,0.008368455821535436,0.003119358190715831,0.0006022337803844183,4.736094177790772e-08,2.7662591006993155e-05
mp-1190528,Ba2ZnSe3,"Ba,Se,Zn",3,1.6214,0.004843865,-1.834850999505208,5.247394475317219,24,1.0,0.0,b,96,0,0,144,,True,0.0,1.0,b,0.9797386869053,0.9018940481447368,0.9729230425979668,1.0,0.4614895508369103,54,0.6052631578947368,0.8166232010497685,0.6666666666666666,0.3814755474174106,0.19057076892233213,0.3333333333333333,0.7849246248313698,0.001263925474148211,2.765909407752429e-05,4.7354954707754587e-08,3.0399999999999996,0.008367397934377872,0.0031189638612194254,0.0006021576498060052,4.7354954707754587e-08,2.765909407752429e-05
mp-16870,Ba2CdSe3,"Ba,Cd,Se",3,1.574799999999999,0.000599786666667,-1.801110132005208,5.382782440185242,24,1.0,0.0,b,96,0,0,144,,True,0.0,1.0,b,0.992259226410136,0.987852130097874,0.9896553415181508,1.0,0.4527742860217437,54,0.6052631578947368,0.8448506474027223,0.6666666666666666,0.3883796799751439,0.18577752512055573,0.3333333333333333,0.7849246248313698,0.0012544349585791074,2.745140852300459e-05,4.6999377623408666e-08,3.0399999999999996,0.008304569134742657,0.003095544303903894,0.0005976361913280913,4.6999377623408666e-08,2.745140852300459e-05
mp-505362,Ca(LuS2)2,"Ca,Lu,S",3,1.5804,0.0,-2.40069353529762,5.468823146604424,28,1.0,0.0,b,112,0,0,152,,True,0.0,1.0,b,0.9910621819010502,1.0,0.9880556255842606,1.0,0.6076466567001872,58,0.5526315789473684,0.8738063956308394,0.6666666666666666,0.38753681599751977,0.18285469710624982,0.3333333333333333,0.7849246248313698,0.0012320194480843626,2.6960879036693143e-05,4.615954528681842e-08,3.0399999999999996,0.008156174707976197,0.003040229992582643,0.000586957024403464,4.615954528681842e-08,2.6960879036693143e-05
mp-2760596,Tb3InS6,"In,S,Tb",3,1.3344,0.0,-1.981796282687497,6.057078017944464,40,1.0,0.0,b,160,0,0,232,,True,0.0,1.0,b,0.9626282258799164,1.0,0.950056827573583,1.0,0.4994455119950907,70,0.3947368421052631,0.8268769935029403,0.6666666666666666,0.4283755997258396,0.1650961069078917,0.3333333333333333,0.7849246248313698,0.0012295891823828537,2.6907696353816432e-05,4.6068491562072244e-08,3.0399999999999996,0.008140085942754893,0.0030342328740410804,0.0005857992005339744,4.6068491562072244e-08,2.6907696353816432e-05
mp-555893,Pr3CuSiS7,"Cu,Pr,S,Si",4,1.2982,0.0,-1.840018362708332,4.622025079889357,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9450097297066208,1.0,0.9265116804669564,1.0,0.4628242805592975,64,0.4736842105263158,0.8215611972812302,0.6666666666666666,0.43512313984857715,0.21635538161639273,0.25,0.7849246248313698,0.0012275512170860303,2.6863098570937223e-05,4.5992135988661494e-08,3.0399999999999996,0.00812659427179505,0.0030292038274388707,0.0005848282758880032,4.5992135988661494e-08,2.6863098570937223e-05
mp-1193989,Sr(TbS2)2,"S,Sr,Tb",3,1.7925,0.0,-2.436977071964286,5.110170352219072,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.8879604058418294,1.0,0.8502716478604249,1.0,0.6170186928661454,58,0.5526315789473684,0.8412348084330721,0.6666666666666666,0.35810205908683973,0.1956881925796767,0.3333333333333333,0.7849246248313698,0.00121834396416031,2.6661611790207776e-05,4.564717178452266e-08,3.0399999999999996,0.00806564071821319,0.0030064832717385578,0.0005804417690121467,4.564717178452266e-08,2.6661611790207776e-05
mp-1193757,Ba(SmSe2)2,"Ba,Se,Sm",3,1.4344,0.0,-2.236313439196427,5.869572565424152,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9940409371790152,1.0,0.992036398433684,1.0,0.5651872840161731,58,0.5526315789473684,0.8663097143063924,0.6666666666666666,0.4107788366743345,0.17037015708617229,0.3333333333333333,0.7849246248313698,0.001216746373033358,2.6626650928842463e-05,4.5587315521629234e-08,3.0399999999999996,0.00805506439787702,0.0030025409277539762,0.0005796806468273086,4.5587315521629234e-08,2.6626650928842463e-05
mp-3931,SmSF,"F,S,Sm",3,1.229699999999999,0.0,-3.317725045833334,6.468957202528947,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.0769230769230769,0.9230769230769232,c,0.90350365371608,1.0,0.8710434580146135,0.6538461538461545,0.8445158616241879,36,0.8421052631578947,0.8689514862212036,0.6666666666666666,0.4484908283625602,0.15458442043936604,0.3333333333333333,0.7849246248313698,0.001205362744381623,2.6377537462691203e-05,4.516080997977671e-08,3.0399999999999996,0.007979702873155442,0.0029744497727764796,0.0005742572739976625,4.516080997977671e-08,2.6377537462691203e-05
mp-17153,Ba(TbTe2)2,"Ba,Tb,Te",3,1.2848,0.0,-1.786948157142854,6.315744283024655,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9377040524365295,1.0,0.916748460930742,1.0,0.4491162484436894,58,0.5526315789473684,0.8242735228161602,0.6666666666666666,0.43767507002801126,0.15833446624616868,0.3333333333333333,0.7849246248313698,0.0012048299314953164,2.6365877659918414e-05,4.5140847307439735e-08,3.0399999999999996,0.007976175562775615,0.0029731349609690015,0.0005740034320093751,4.5140847307439735e-08,2.6365877659918414e-05
mp-561173,Y3CuSiS7,"Cu,S,Si,Y",4,1.7371999999999992,0.0,-1.801121410208332,3.974591429618406,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9248310357376576,1.0,0.8995451157133216,1.0,0.4527771991811894,64,0.4736842105263158,0.8128101398172,0.6666666666666666,0.3653368405670029,0.2515981875641513,0.25,0.7849246248313698,0.0011985625844236274,2.62287262646677e-05,4.490603129748659e-08,3.0399999999999996,0.007934684677423356,0.0029576691527214926,0.0005710175510690845,4.490603129748659e-08,2.62287262646677e-05
mp-10488,Cs2Ti(AgS2)2,"Ag,Cs,S,Ti",4,1.6053000000000002,0.0,-1.22367205344189,4.178013146940504,18,1.0,0.0,c,32,32,0,112,,True,0.0,1.0,c,0.9847178505359307,1.0,0.9795771371925364,1.0,0.3036220518937877,58,0.5526315789473684,0.8108818525716285,0.6666666666666666,0.38383295589759336,0.23934821764079053,0.25,0.7849246248313698,0.001197932086293207,2.6214928768326587e-05,4.4882408693923274e-08,3.0399999999999996,0.00793051067439706,0.0029561132849717166,0.0005707171700100851,4.4882408693923274e-08,2.6214928768326587e-05
mp-1193223,Ba(TbS2)2,"Ba,S,Tb",3,1.7379,0.0,-2.42091323940476,5.304956008428256,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9244039523563682,1.0,0.8989743666016866,1.0,0.6128694055159383,58,0.5526315789473684,0.8525806306483461,0.6666666666666666,0.3652434347492604,0.18850297691653778,0.3333333333333333,0.7849246248313698,0.0011970136620795594,2.619483044587963e-05,4.484799848704847e-08,3.0399999999999996,0.007924430552566036,0.002953846907728576,0.0005702796155993809,4.484799848704847e-08,2.619483044587963e-05
mp-980666,Sr(DyS2)2,"Dy,S,Sr",3,1.787999999999999,0.0,-2.439082478392856,5.235776570697244,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.8911878885041852,1.0,0.8545848170050443,1.0,0.6175625192680168,58,0.5526315789473684,0.8424218659996012,0.6666666666666666,0.3586800573888093,0.19099363513650294,0.3333333333333333,0.7849246248313698,0.0011910352114874881,2.6064001112389562e-05,4.462400643783301e-08,3.0399999999999996,0.007884852210204837,0.0029390940036023872,0.0005674313703257195,4.462400643783301e-08,2.6064001112389562e-05
mp-862729,Sr(DySe2)2,"Dy,Se,Sr",3,1.357899999999999,0.0,-2.26222997910714,6.212543381273649,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9723445968044828,1.0,0.963041669214507,1.0,0.5718815253072334,58,0.5526315789473684,0.8603998802598102,0.6666666666666666,0.42410619619152656,0.16096467076822044,0.3333333333333333,0.7849246248313698,0.0011868713842858201,2.5972882062533316e-05,4.446800210642353e-08,3.0399999999999996,0.007857286978046017,0.002928819009679097,0.0005654476454517159,4.446800210642353e-08,2.5972882062533316e-05
mp-1227054,Cs3Ho7Se12,"Cs,Ho,Se",3,1.4958,0.0,-2.060495445095021,5.873114634710666,44,1.0,0.0,b,176,0,0,248,,True,0.0,1.0,b,0.9999755003001224,1.0,0.9999672774556873,1.0,0.5197735027058623,74,0.3421052631578947,0.8381570462208837,0.6666666666666666,0.4006731308598445,0.1702674070228265,0.3333333333333333,0.7849246248313698,0.0011860970281451963,2.5955936451592558e-05,4.443898963637134e-08,3.0399999999999996,0.007852160610942849,0.002926908146366569,0.000565078727755785,4.443898963637134e-08,2.5955936451592558e-05
mp-17927,Ba(DyTe2)2,"Ba,Dy,Te",3,1.2938,0.0,-1.778846113928569,6.421693048545647,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9426564404336556,1.0,0.9233667728896346,1.0,0.4470234909840178,58,0.5526315789473684,0.8255095493139492,0.6666666666666666,0.4359577992850292,0.15572217364491986,0.3333333333333333,0.7849246248313698,0.0011803026566171743,2.5829135409528198e-05,4.422189439865228e-08,3.0399999999999996,0.007813800902758896,0.002912609490501152,0.0005623181811786477,4.422189439865228e-08,2.5829135409528198e-05
mp-1193410,Ba(DyS2)2,"Ba,Dy,S",3,1.7407,0.0,-2.4205534197619,5.428714197100985,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9226850313211634,1.0,0.8966772211336235,1.0,0.6127764641156253,58,0.5526315789473684,0.8519877560012677,0.6666666666666666,0.3648702886123983,0.1842056818047292,0.3333333333333333,0.7849246248313698,0.001168530353170731,2.5571516384360774e-05,4.378082654464138e-08,3.0399999999999996,0.007735866285920019,0.0028835592104302405,0.0005567096364336415,4.378082654464138e-08,2.5571516384360774e-05
mp-1193917,Sr(TbSe2)2,"Se,Sr,Tb",3,1.4432,0.0,-2.215435640744049,6.0949104386576725,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9955291353156904,1.0,0.99402520858565,1.0,0.5597945494556241,58,0.5526315789473684,0.8657283699322741,0.6666666666666666,0.40929927963326784,0.16407131984374776,0.3333333333333333,0.7849246248313698,0.0011675409662181035,2.5549865149884115e-05,4.374375760720129e-08,3.0399999999999996,0.007729316378893817,0.0028811177198414953,0.0005562382740516589,4.374375760720129e-08,2.5549865149884115e-05
mp-504650,La3CuSiS7,"Cu,La,S,Si",4,1.5012999999999992,0.0,-1.940521206875,4.470127895084109,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9999976527805324,1.0,0.9999968817649824,1.0,0.4887841614541778,64,0.4736842105263158,0.8451244737847128,0.6666666666666666,0.3997921081037862,0.2237072458485406,0.25,0.7849246248313698,0.001166202605046904,2.5520577143351244e-05,4.369361380209484e-08,3.0399999999999996,0.007720456204201245,0.0028778150724848195,0.000555600653848629,4.369361380209484e-08,2.5520577143351244e-05
mp-1194314,Sr(HoS2)2,"Ho,S,Sr",3,1.801899999999999,0.0,-2.439235399821427,5.328928131044178,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.881096303693893,1.0,0.8410985440246366,1.0,0.6176020188673057,58,0.5526315789473684,0.8390581976743572,0.6666666666666666,0.35690067454227503,0.18765499841786284,0.3333333333333333,0.7849246248313698,0.0011644101473809447,2.548135192301446e-05,4.362645655799842e-08,3.0399999999999996,0.007708589834800222,0.002873391860201153,0.0005547466936131664,4.362645655799842e-08,2.548135192301446e-05
mp-21097,KLaGeSe4,"Ge,K,La,Se",4,1.621999999999999,0.0,-1.461787650946428,4.301496982686799,14,1.0,0.0,b,10,0,0,74,,True,0.0,1.0,b,0.9795399833941688,1.0,0.9726574976073972,1.0,0.3651273018365669,54,0.6052631578947368,0.8267161505586363,0.6666666666666666,0.3813882532418003,0.23247720596455715,0.25,0.7849246248313698,0.0011561320194924385,2.530019763604332e-05,4.33163034839104e-08,3.0399999999999996,0.0076537872442902985,0.002852964087954372,0.0005508028392197768,4.33163034839104e-08,2.530019763604332e-05
mp-1193797,Ba(DySe2)2,"Ba,Dy,Se",3,1.3765,0.0,-2.239951934672619,6.33934568922243,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.979039117603738,1.0,0.9719881465685586,1.0,0.5661271072617904,58,0.5526315789473684,0.8614856159892345,0.6666666666666666,0.42078687144961074,0.1577449864739365,0.3333333333333333,0.7849246248313698,0.0011540276711404407,2.5254147160575994e-05,4.323746076498715e-08,3.0399999999999996,0.0076398561064076765,0.0028477712292015876,0.000549800288449237,4.323746076498715e-08,2.5254147160575994e-05
mp-1193583,Ba(HoS2)2,"Ba,Ho,S",3,1.730699999999999,0.0,-2.420139293214281,5.525963798662894,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.928745874455382,1.0,0.9047768592515276,1.0,0.6126694952438414,58,0.5526315789473684,0.853991271756387,0.6666666666666666,0.36620646720621103,0.18096390719062763,0.3333333333333333,0.7849246248313698,0.0011521697004991758,2.5213488288030795e-05,4.316784897428824e-08,3.0399999999999996,0.007627556030158061,0.002843186351846206,0.0005489151166114697,4.316784897428824e-08,2.5213488288030795e-05
mp-1095296,Dy4Te3S4,"Dy,S,Te",3,1.396599999999999,0.0,-1.973793764659092,6.327594458003352,11,1.0,0.0,c,8,8,0,58,,True,0.0,1.0,c,0.9852603195804108,1.0,0.9803020863214204,1.0,0.4973784618872149,41,0.7763157894736842,0.8721827929051665,0.6666666666666666,0.41725778185763185,0.1580379410591282,0.3333333333333333,0.7849246248313698,0.001146474194616011,2.5088850770816644e-05,4.295445789336491e-08,3.0399999999999996,0.0075898508290708315,0.0028291316647746237,0.0005462016714699561,4.295445789336491e-08,2.5088850770816644e-05
mp-554120,DyCuS2,"Cu,Dy,S",3,1.6324,0.000557499999988,-1.59301068328126,5.770823347578903,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.9759471058251796,0.9887085894924544,0.9678560190892608,1.0,0.3990222061880107,46,0.7105263157894737,0.8394336544366011,0.6666666666666666,0.3798814769791825,0.17328549840631338,0.3333333333333333,0.7849246248313698,0.0011444815965353811,2.5045245780729727e-05,4.287980207402353e-08,3.0399999999999996,0.007576659496666409,0.0028242145699533426,0.0005452523606112216,4.287980207402353e-08,2.5045245780729727e-05
mp-1193662,Sr(ErS2)2,"Er,S,Sr",3,1.8009,0.0,-2.437206626488093,5.438687668345808,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.8818342859837421,1.0,0.8420847747111649,1.0,0.6170779867910718,58,0.5526315789473684,0.8391999489307425,0.6666666666666666,0.35702809811132136,0.1838678852290396,0.3333333333333333,0.7849246248313698,0.0011413182276732159,2.497602024587808e-05,4.276128148696699e-08,3.0399999999999996,0.00755571746596575,0.0028164083872609263,0.0005437452727342291,4.276128148696699e-08,2.497602024587808e-05
mp-17928,Ba(ErTe2)2,"Ba,Er,Te",3,1.310799999999999,0.0,-1.767831322023807,6.592348643286566,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9514981319127274,1.0,0.9351827034037092,1.0,0.4441783706463752,58,0.5526315789473684,0.8278945078749391,0.6666666666666666,0.4327505625757315,0.1516910063636224,0.3333333333333333,0.7849246248313698,0.0011412898359696201,2.4975398936460042e-05,4.2760217747161635e-08,3.0399999999999996,0.00755552950814159,0.0028163383256162447,0.0005437317463975415,4.2760217747161635e-08,2.4975398936460042e-05
mp-1192439,Ba(ErS2)2,"Ba,Er,S",3,1.721299999999999,0.0,-2.424812620714284,5.630210280035412,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9342427098212558,1.0,0.9121227641481424,1.0,0.6138766155625625,58,0.5526315789473684,0.8560691720442849,0.6666666666666666,0.3674714290963879,0.177613259587475,0.3333333333333333,0.7849246248313698,0.0011347428077798248,2.483212714367354e-05,4.251492304447587e-08,3.0399999999999996,0.00751218708703205,0.002800182353812513,0.0005406126201605792,4.251492304447587e-08,2.483212714367354e-05
mp-555044,DyCuS2,"Cu,Dy,S",3,1.6186999999999991,0.0,-1.5935681832812492,5.853177103699919,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.9806212163696356,1.0,0.9741024443959028,1.0,0.3991662084171876,46,0.7105263157894737,0.8444114843613606,0.6666666666666666,0.38186886623133626,0.170847384639682,0.3333333333333333,0.7849246248313698,0.0011342820582131994,2.4822044337471642e-05,4.24976603376902e-08,3.0399999999999996,0.007509136847875627,0.0027990453712318387,0.0005403931104807261,4.24976603376902e-08,2.4822044337471642e-05
mp-1193520,Sr(ErSe2)2,"Er,Se,Sr",3,1.4083,0.0,-2.250829536488091,6.421780402136165,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9883889210655312,1.0,0.9844831118459952,1.0,0.5689367914044929,58,0.5526315789473684,0.8651712941371341,0.6666666666666666,0.41523066063198105,0.15572005540198108,0.3333333333333333,0.7849246248313698,0.0011241711606022721,2.460078266188328e-05,4.211883966494216e-08,3.0399999999999996,0.007442201015411775,0.002774094909438018,0.000535576090436939,4.211883966494216e-08,2.460078266188328e-05
mp-1192805,Ba(ErSe2)2,"Ba,Er,Se",3,1.3665,0.0,-2.236903161696428,6.537725382763253,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9755507213865467,1.0,0.9673262956766274,1.0,0.5653396093158995,58,0.5526315789473684,0.8601626536770736,0.6666666666666666,0.4225649693640397,0.15295839783000142,0.3333333333333333,0.7849246248313698,0.0011237385844653676,2.4591316388506362e-05,4.2102632519988006e-08,3.0399999999999996,0.00743933728906997,0.0027730274498719066,0.0005353700031040319,4.2102632519988006e-08,2.4591316388506362e-05
mp-18196,Ba(TmTe2)2,"Ba,Te,Tm",3,1.3203,0.0,-1.755499247738097,6.669472607727202,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9561407726932802,1.0,0.9413870728950752,1.0,0.4409929963189288,58,0.5526315789473684,0.8288085253822914,0.6666666666666666,0.43097875274748954,0.14993689288736375,0.3333333333333333,0.7849246248313698,0.001123473525098844,2.4585515965851112e-05,4.209270165416298e-08,3.0399999999999996,0.007437582551752542,0.002772373368122489,0.0005352437238822981,4.209270165416298e-08,2.4585515965851112e-05
mp-12453,HoCuS2,"Cu,Ho,S",3,1.607299999999999,0.0,-1.59167361328125,5.968514955272175,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.9841364916179076,1.0,0.9788002161027928,1.0,0.3986768410569422,46,0.7105263157894737,0.8454880538160341,0.6666666666666666,0.38353852644498154,0.16754586484141568,0.3333333333333333,0.7849246248313698,0.0011172263878946992,2.4448806832932426e-05,4.185864283866615e-08,3.0399999999999996,0.007396225459101993,0.0027569574313648744,0.0005322674712995273,4.185864283866615e-08,2.4448806832932426e-05
mp-1194307,Sr(TmS2)2,"S,Sr,Tm",3,1.8199,0.0,-2.442503043035716,5.5235462765635415,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.8675055693148735,1.0,0.8229360495021972,1.0,0.6184460509875235,58,0.5526315789473684,0.8346863804677908,0.6666666666666666,0.3546225043441257,0.18104311069919146,0.3333333333333333,0.7849246248313698,0.0011162122165856623,2.4426613230365555e-05,4.1820645316353594e-08,3.0399999999999996,0.007389511475493061,0.002754454780910658,0.0005317843011882816,4.1820645316353594e-08,2.4426613230365555e-05
mp-558946,BaSbSe2F,"Ba,F,Sb,Se",4,1.334299999999999,0.003935190999998,-1.990805762437499,5.008399556805891,20,1.0,0.0,c,16,12,0,74,,True,0.0,1.0,c,0.962583932630749,0.9202980143362648,0.9499976346063048,1.0,0.501772660278049,60,0.5263157894736843,0.816574923955434,0.6666666666666666,0.42839395107741096,0.1996645812016145,0.25,0.7849246248313698,0.001115331840883627,2.4407347541949418e-05,4.178766065677643e-08,3.0399999999999996,0.007383683241169632,0.0027522822952260936,0.0005313648737975637,4.178766065677643e-08,2.4407347541949418e-05
