material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites,layered_score,anisotropy_ratio,layer_axis,axis_bonds_a,axis_bonds_b,axis_bonds_c,total_bonds,layered_invalid_reason,is_layered_candidate,weak_axis_fraction,layered_continuous,weak_axis
mp-640053,Rb2CuCl3,"Cl,Cu,Rb",3,1.9854,0.007844534833335,-1.7414245983333312,3.305407043488231,24,1.0,0.0,b,96,0,0,144,,True,0.0,1.0,b
mp-1106295,Rb2Gd4Cu4S9,"Cu,Gd,Rb,S",4,0.7891,0.019366542719299,-1.6435172180263131,5.100806449160907,19,1.0,0.0,b,24,0,0,110,,True,0.0,1.0,b
mp-669578,Rb2Gd4Cu4S9,"Cu,Gd,Rb,S",4,0.7547,0.009342439561404,-1.653541321184208,5.211653065400094,19,1.0,0.0,b,24,0,0,108,,True,0.0,1.0,b
mp-11639,Rb2GeS3,"Ge,Rb,S",3,2.279899999999999,0.0,-1.196571154583332,3.027322567044559,12,0.75,0.25,b,16,4,12,60,,True,0.125,0.875,b
mp-9794,Rb2GeSe3,"Ge,Rb,Se",3,1.4969,0.0,-1.110592218671873,3.8064064173725902,12,0.75,0.25,b,16,4,12,60,,True,0.125,0.875,b
mp-559228,Rb2HfS4,"Hf,Rb,S",3,2.2537000000000003,0.0,-1.576594602499998,4.01427253164612,56,1.0,0.0,b,48,0,0,336,,True,0.0,1.0,b
mp-567515,Rb2Hg2PdBr8,"Br,Hg,Pd,Rb",4,1.5753,0.0,-1.190028612307692,4.713452757898962,13,1.0,0.0,c,12,12,0,52,,True,0.0,1.0,c
mp-568252,Rb2Hg2PdCl8,"Cl,Hg,Pd,Rb",4,1.8952,0.0,-1.405880106923077,3.961344852930524,13,1.0,0.0,c,12,12,0,48,,True,0.0,1.0,c
mp-1209424,Rb2Hg3(GeS4)2,"Ge,Hg,Rb,S",4,2.0942,0.0,-0.7968394895,4.406477533966144,30,1.0,0.0,b,16,0,0,128,,True,0.0,1.0,b
mp-29107,Rb2Hg3Te4,"Hg,Rb,Te",3,1.0898,0.0,-0.683066407685187,6.327949350313701,36,1.0,0.0,b,32,0,0,224,,True,0.0,1.0,b
mp-21760,Rb2In2Sb3,"In,Rb,Sb",3,0.9657999999999992,0.0,-0.421848017083331,4.81135535936126,56,1.0,0.0,b,16,0,0,336,,True,0.0,1.0,b
mp-553962,Rb2LiNbS4,"Li,Nb,Rb,S",4,2.3505000000000003,0.0,-1.472219659791666,2.800993566986309,32,1.0,0.0,b,32,0,0,164,,True,0.0,1.0,b
mp-22978,Rb2MnCl4,"Cl,Mn,Rb",3,1.2877,0.0,-1.954087174704433,2.957720447230604,7,0.8,0.2,c,20,20,4,48,,True,0.09090909090909091,0.9090909090909091,c
mp-18612,Rb2MoS4,"Mo,Rb,S",3,1.5750000000000002,0.0,-1.241346462142855,3.037417623517359,28,1.0,0.0,b,32,0,0,168,,True,0.0,1.0,b
mp-1193232,Rb2MoSe4,"Mo,Rb,Se",3,1.0392,0.0,-1.099977280982144,4.046732759651865,28,1.0,0.0,b,32,0,0,168,,True,0.0,1.0,b
mp-554147,Rb2Nb2P2S11,"Nb,P,Rb,S",4,1.119099999999999,0.0,-1.110813237163865,2.690459058055932,34,1.0,0.0,c,16,16,0,148,,True,0.0,1.0,c
mp-703865,Rb2Nb2P2S11,"Nb,P,Rb,S",4,0.9816,0.016920740882343,-1.093892496281512,2.690459058055932,34,1.0,0.0,c,16,16,0,148,,True,0.0,1.0,c
mp-1209542,Rb2Ni(PS3)2,"Ni,P,Rb,S",4,0.81,0.032492742824675,-0.90685485720779,2.80926546865259,22,1.0,0.0,a,0,20,4,100,,True,0.0,1.0,a
mp-1205648,Rb2NiAs2,"As,Ni,Rb",3,0.5596999999999991,0.0,-0.392535934,4.330434349595817,10,0.75,0.25,a,8,8,32,76,,True,0.16666666666666666,0.8333333333333334,a
mp-1205511,Rb2NiP2,"Ni,P,Rb",3,0.6448,0.0,-0.435391938857142,3.60133910205062,10,0.75,0.25,a,8,8,32,72,,True,0.16666666666666666,0.8333333333333334,a
mp-1205714,Rb2P2Pd,"P,Pd,Rb",3,1.265299999999999,0.0,-0.5051517568571441,3.883379742299029,10,0.75,0.25,a,8,8,32,76,,True,0.16666666666666666,0.8333333333333334,a
mp-1205641,Rb2P2Pt,"P,Pt,Rb",3,0.9318,0.0,-0.512071280857141,4.880856747082872,10,0.75,0.25,a,8,8,32,76,,True,0.16666666666666666,0.8333333333333334,a
mp-2079,Rb2P3,"P,Rb",2,0.7643999999999991,0.0,-0.431276638785714,2.729478783975418,10,1.0,0.0,c,24,24,0,84,,True,0.0,1.0,c
mp-1205388,Rb2Pd3S4,"Pd,Rb,S",3,1.3027,0.000473924999997,-0.950573358888887,4.577352521063997,18,1.0,0.0,c,20,16,0,136,,True,0.0,1.0,c
mp-14340,Rb2Pd3Se4,"Pd,Rb,Se",3,0.882599999999999,0.0,-0.930349548263888,5.428134663360606,18,1.0,0.0,c,20,16,0,136,,True,0.0,1.0,c
mp-1025201,Rb2PdCl4,"Cl,Pd,Rb",3,1.7485,0.0,-1.733442019285714,3.046260817114228,7,1.0,0.0,b,32,0,0,40,,True,0.0,1.0,b
mp-29936,Rb2PdI6,"I,Pd,Rb",3,1.1397,0.006514079166662,-1.015393154166669,4.698641636470581,36,1.0,0.0,b,16,0,0,180,,True,0.0,1.0,b
mp-1102384,Rb2S,"Rb,S",2,1.9681,0.013809254166666,-1.14694151,3.178686510964984,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-7446,Rb2S3,"Rb,S",2,1.3433,0.0,-1.086621892499998,2.893271352854191,10,0.75,0.25,c,16,16,4,68,,True,0.1111111111111111,0.8888888888888888,c
mp-16911,Rb2S5,"Rb,S",2,1.9539,0.0,-0.955290041071428,2.621350498819616,28,1.0,0.0,c,32,40,0,176,,True,0.0,1.0,c
mp-4818,Rb2Sb4S7,"Rb,S,Sb",3,1.2221,0.01038115423077,-0.812084195576921,3.877489882282907,26,1.0,0.0,b,12,0,0,132,,True,0.0,1.0,b
mp-556894,Rb2SbAuS4,"Au,Rb,S,Sb",4,1.5876,0.0,-0.901673334062499,3.84471280514456,32,1.0,0.0,c,16,32,0,136,,True,0.0,1.0,c
mp-7447,Rb2Se3,"Rb,Se",2,0.681199999999999,0.0,-1.080183160406249,3.932881582767029,10,0.75,0.25,c,16,16,4,68,,True,0.1111111111111111,0.8888888888888888,c
mp-561434,Rb2Sn2Hg3S8,"Hg,Rb,S,Sn",4,1.769499999999999,0.0,-0.792442982833334,4.408527770238263,30,1.0,0.0,b,16,0,0,128,,True,0.0,1.0,b
mp-9322,Rb2Sn2Se5,"Rb,Se,Sn",3,0.843299999999999,0.0,-0.991024071302082,4.593417824780428,18,1.0,0.0,c,14,14,0,100,,True,0.0,1.0,c
mp-1194540,Rb2Sn3(SbS5)2,"Rb,S,Sb,Sn",4,1.8255,0.0,-0.8494232676470581,3.5654995585972493,34,1.0,0.0,a,0,24,0,144,,True,0.0,1.0,a
mp-28520,Rb2SnTe5,"Rb,Sn,Te",3,0.6872,0.0,-0.7997832179166671,5.052234392710652,16,1.0,0.0,c,16,16,0,96,,True,0.0,1.0,c
mp-1397,Rb2Te,"Rb,Te",2,1.7021000000000002,0.008128231666667,-1.129645412222221,3.5412131004403022,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-568745,Rb2Te,"Rb,Te",2,1.3739,0.031252239166666,-1.106521404722222,3.844379341353793,12,1.0,0.0,c,48,16,0,88,,True,0.0,1.0,c
mp-2095,Rb2Te3,"Rb,Te",2,0.6694999999999991,0.0,-0.9586328204999992,4.393192337903853,20,1.0,0.0,b,96,0,0,144,,True,0.0,1.0,b
mp-28070,Rb2TeI6,"I,Rb,Te",3,1.6225,0.0,-1.029657680185183,4.362730964213464,18,1.0,0.0,c,16,16,0,88,,True,0.0,1.0,c
mp-1209316,Rb2Ti(AgS2)2,"Ag,Rb,S,Ti",4,1.5994000000000002,0.0,-1.207925935740739,3.79319057484976,18,1.0,0.0,c,32,32,0,112,,True,0.0,1.0,c
mp-7129,Rb2Ti(CuS2)2,"Cu,Rb,S,Ti",4,1.660299999999999,0.0,-1.276396080370371,3.800179492196923,18,1.0,0.0,c,32,32,0,112,,True,0.0,1.0,c
mp-17048,Rb2WS4,"Rb,S,W",3,1.9936,0.0,-1.2821507953571412,3.676614167278273,28,1.0,0.0,b,32,0,0,168,,True,0.0,1.0,b
mp-1192856,Rb2WSe4,"Rb,Se,W",3,1.3613,0.0,-1.10841219705357,4.596168538125686,28,1.0,0.0,b,32,0,0,168,,True,0.0,1.0,b
mp-558772,Rb2ZrS4,"Rb,S,Zr",3,1.9971,0.0,-1.559196623392857,3.234648699904693,56,1.0,0.0,b,48,0,0,368,,True,0.0,1.0,b
mp-1219697,Rb3Ag9(SbS3)4,"Ag,Rb,S,Sb",4,1.6418,0.002567341904761,-0.58056713455357,4.737493367464797,28,1.0,0.0,c,8,8,0,132,,True,0.0,1.0,c
mp-1209453,Rb3Au3Br8,"Au,Br,Rb",3,1.1387,0.00413700803571,-1.19897530589286,5.298073615787239,28,1.0,0.0,c,28,28,0,120,,True,0.0,1.0,c
mp-27301,Rb3Au3Cl8,"Au,Cl,Rb",3,0.8124,0.0,-1.393393388749999,4.62070097102952,28,1.0,0.0,c,20,20,0,104,,True,0.0,1.0,c
mp-1209502,Rb3Au3I8,"Au,I,Rb",3,1.0785,0.002739941964285,-0.930937391607142,5.05139935585361,28,1.0,0.0,c,24,24,0,112,,True,0.0,1.0,c
mp-9718,Rb3BAs2,"As,B,Rb",3,1.2941,0.0,-0.325055949444443,3.296703276937308,12,1.0,0.0,c,16,16,0,56,,True,0.0,1.0,c
mp-9720,Rb3BP2,"B,P,Rb",3,1.5859,0.0,-0.373853823492063,2.779089300721452,12,1.0,0.0,c,14,14,0,44,,True,0.0,1.0,c
mp-1120726,Rb3Bi2I9,"Bi,I,Rb",3,2.3462,0.016915854999998,-1.160884215535715,4.557304221635761,28,1.0,0.0,c,28,28,0,128,,True,0.0,1.0,c
mp-1194786,Rb3Bi2I9,"Bi,I,Rb",3,2.3243,0.001260462499998,-1.1765396080357151,4.410925775751327,56,1.0,0.0,b,24,0,0,288,,True,0.0,1.0,b
mp-1195034,Rb3Bi2I9,"Bi,I,Rb",3,2.2016,0.005113460892856,-1.172686609642857,4.397450059266938,56,1.0,0.0,b,24,0,0,260,,True,0.0,1.0,b
mp-29895,Rb3Bi2I9,"Bi,I,Rb",3,2.4754,0.0,-1.177800070535715,4.393114722569822,56,1.0,0.0,b,24,0,0,288,,True,0.0,1.0,b
mp-555113,Rb3Cu2(BiS2)5,"Bi,Cu,Rb,S",4,0.8123,0.0,-0.835969439874999,5.3380892949363,40,1.0,0.0,b,160,0,0,232,,True,0.0,1.0,b
mp-1219776,Rb3Er7S12,"Er,Rb,S",3,1.94,0.0,-2.242840693977274,5.092385639465408,44,1.0,0.0,b,176,0,0,248,,True,0.0,1.0,b
mp-861898,Rb3GePSe7,"Ge,P,Rb,Se",4,1.5629,0.0,-0.953461704879092,3.670960527065935,24,1.0,0.0,b,32,0,0,132,,True,0.0,1.0,b
mp-1209449,Rb3LuCl6,"Cl,Lu,Rb",3,1.3029,0.0,-2.505183397916666,3.38820470664767,40,1.0,0.0,c,8,8,0,232,,True,0.0,1.0,c
mp-28002,Rb3Mn2Br7,"Br,Mn,Rb",3,1.129,0.023726977708332,-1.5945946361135062,3.778693451457324,12,1.0,0.0,c,48,48,0,84,,True,0.0,1.0,c
mp-29459,Rb3Mo2Br9,"Br,Mo,Rb",3,0.9377,0.020514545654759,-1.4475684326785712,4.003854122695471,28,1.0,0.0,c,40,40,0,156,,True,0.0,1.0,c
mp-1194576,Rb3Sb2Br9,"Br,Rb,Sb",3,2.149,0.0,-1.508562501607142,3.948029076095543,56,1.0,0.0,b,24,0,0,288,,True,0.0,1.0,b
mp-28222,Rb3Sb2Br9,"Br,Rb,Sb",3,1.9050999999999991,0.0113029925,-1.497259509107142,3.905804591426298,14,1.0,0.0,c,16,16,0,72,,True,0.0,1.0,c
mp-1195452,Rb3Sb2I9,"I,Rb,Sb",3,1.854099999999999,0.00080711517857,-1.113447578214285,4.076743997506607,56,1.0,0.0,b,24,0,0,280,,True,0.0,1.0,b
mp-1209693,Rb3Sb2I9,"I,Rb,Sb",3,1.9237,0.0,-1.114254693392857,4.074595547815445,56,1.0,0.0,b,24,0,0,282,,True,0.0,1.0,b
mp-17894,Rb3Sm(PS4)2,"P,Rb,S,Sm",4,2.1861,0.0,-1.354177886198979,2.985752404500378,28,1.0,0.0,b,24,0,0,146,,True,0.0,1.0,b
mp-561527,Rb3Zr2P5S18,"P,Rb,S,Zr",4,1.8916,0.0,-1.105566217882655,2.444253242207656,56,1.0,0.0,c,16,16,0,204,,True,0.0,1.0,c
mp-1195703,Rb4Ge(PS3)4,"Ge,P,Rb,S",4,2.1162,0.0,-0.9577815863605432,2.491368451304411,42,1.0,0.0,c,24,24,0,148,,True,0.0,1.0,c
mp-542012,Rb4Hf3S14,"Hf,Rb,S",3,1.7241,0.0,-1.448172997619046,3.858916559820514,42,1.0,0.0,c,22,22,0,256,,True,0.0,1.0,c
mp-1219602,Rb4InSbCl12,"Cl,In,Rb,Sb",4,1.033599999999999,0.0,-1.80634067537037,2.932610812495411,18,1.0,0.0,c,8,8,0,88,,True,0.0,1.0,c
mp-863033,Rb4P2PbSe8,"P,Pb,Rb,Se",4,1.669,0.0,-0.9791823702023812,4.207010464658761,30,1.0,0.0,a,0,0,32,176,,True,0.0,1.0,a
mp-569862,Rb4P2Se9,"P,Rb,Se",3,1.4612,0.0,-0.9451267643586332,3.685795674128952,30,1.0,0.0,c,32,32,0,168,,True,0.0,1.0,c
mp-541057,Rb4Re6S13,"Rb,Re,S",3,1.4373,0.0,-1.050790581630434,5.41675085560311,46,1.0,0.0,c,8,8,0,248,,True,0.0,1.0,c
mp-14858,Rb4Tc6S13,"Rb,S,Tc",3,0.9722,0.0,-1.101857972282608,3.912815845681123,46,1.0,0.0,c,12,12,0,248,,True,0.0,1.0,c
mp-542067,Rb4Ti3S14,"Rb,S,Ti",3,1.242899999999999,0.0,-1.337950789285713,2.862230239415653,42,1.0,0.0,c,24,24,0,272,,True,0.0,1.0,c
mp-1219616,Rb4TlSbCl12,"Cl,Rb,Sb,Tl",4,0.919,0.0,-1.706883086296296,3.108289528693857,18,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c
mp-542013,Rb4Zr3Se14,"Rb,Se,Zr",3,1.4843,0.0,-1.346294261562497,4.3349792015388005,42,1.0,0.0,c,20,20,0,260,,True,0.0,1.0,c
mp-17978,Rb5GeP3,"Ge,P,Rb",3,0.8487,0.0,-0.307582743214285,3.176295491069681,36,1.0,0.0,b,144,0,0,216,,True,0.0,1.0,b
mp-17490,Rb5SiAs3,"As,Rb,Si",3,0.7647,0.0,-0.385169219166666,3.584692317973828,36,1.0,0.0,b,136,0,0,212,,True,0.0,1.0,b
mp-571228,Rb5Sn(PSe5)3,"P,Rb,Se,Sn",4,1.0812,0.0,-0.8762900588160341,3.804026188804568,48,1.0,0.0,b,42,0,0,238,,True,0.0,1.0,b
mp-570593,RbAg2(AsSe2)3,"Ag,As,Rb,Se",4,1.201299999999999,0.0,-0.5269207643663201,4.912398086331313,48,1.0,0.0,c,12,16,0,212,,True,0.0,1.0,c
mp-17756,RbAg2SbS4,"Ag,Rb,S,Sb",4,0.617799999999999,0.0,-0.63330489927083,4.257535546262503,24,1.0,0.0,c,20,20,0,120,,True,0.0,1.0,c
mp-18585,RbAgSe4,"Ag,Rb,Se",3,1.1614,0.0,-0.6960230001736081,4.750191142601567,24,1.0,0.0,c,36,12,0,144,,True,0.0,1.0,c
mp-10802,RbAs,"As,Rb",2,0.5879000000000001,0.0,-0.417557193125,3.797080157274115,16,1.0,0.0,c,32,16,0,104,,True,0.0,1.0,c
mp-30996,RbAuBr4,"Au,Br,Rb",3,1.4772,0.0,-1.119264391249999,4.807982744884848,12,1.0,0.0,b,16,0,0,56,,True,0.0,1.0,b
mp-569442,RbAuCl4,"Au,Cl,Rb",3,1.9363,0.0,-1.3371062620833332,3.952257562306489,12,1.0,0.0,c,24,16,0,56,,True,0.0,1.0,c
mp-9047,RbBS3,"B,Rb,S",3,2.4085,0.0,-1.017444626333323,2.668265249668954,20,1.0,0.0,c,12,8,0,72,,True,0.0,1.0,c
mp-10552,RbBSe3,"B,Rb,Se",3,1.6569,0.0,-0.832793233739582,3.819179354541516,20,1.0,0.0,a,0,12,8,72,,True,0.0,1.0,a
mp-1192550,RbBaPS4,"Ba,P,Rb,S",4,2.2671,0.0,-1.479015226734693,3.100308626381208,28,1.0,0.0,b,32,0,0,128,,True,0.0,1.0,b
mp-863024,RbBaTaS4,"Ba,Rb,S,Ta",4,2.4747,0.0,-1.761347294619046,4.148769481309542,28,1.0,0.0,b,24,0,0,112,,True,0.0,1.0,b
mp-1192598,RbBaVSe4,"Ba,Rb,Se,V",4,1.245,0.0,-1.455420711428571,4.305882904497717,28,1.0,0.0,b,32,0,0,136,,True,0.0,1.0,b
mp-1209327,RbBi3Se5,"Bi,Rb,Se",3,0.984,0.0,-0.833792697135417,6.384470556501388,36,1.0,0.0,b,144,0,0,208,,True,0.0,1.0,b
mp-1209506,RbBi3Se5,"Bi,Rb,Se",3,0.5703,0.024790228518518,-0.8090024686168991,6.258383420148465,54,1.0,0.0,c,216,216,0,308,,True,0.0,1.0,c
mp-1219645,RbBi4Se7,"Bi,Rb,Se",3,1.0521,0.0,-0.778808275742188,5.956640982333214,24,1.0,0.0,c,48,48,0,122,,True,0.0,1.0,c
mp-9845,RbCaAs,"As,Ca,Rb",3,1.2985,0.0,-0.8403775799999991,3.157148146649461,6,0.75,0.25,c,16,16,4,28,,True,0.1111111111111111,0.8888888888888888,c
mp-9846,RbCaSb,"Ca,Rb,Sb",3,1.4979,0.0,-0.8635735924999991,3.315734799387384,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.07692307692307693,0.9230769230769231,c
mp-558536,RbCdAuS2,"Au,Cd,Rb,S",4,1.9376,0.012664133999998,-0.8898162174999981,5.293106003493912,20,1.0,0.0,c,32,16,0,104,,True,0.0,1.0,c
mp-30027,RbCrCl3,"Cl,Cr,Rb",3,0.5095000000000001,0.019588501499998,-1.739988433999999,2.966949292635343,20,1.0,0.0,c,32,32,0,120,,True,0.0,1.0,c
mp-1206603,RbCrSe2,"Cr,Rb,Se",3,1.0185,0.0,-1.018215508046874,4.922139902206229,4,1.0,0.0,c,6,6,0,24,,True,0.0,1.0,c
mp-567644,RbCu2Br3,"Br,Cu,Rb",3,1.6395,0.0,-1.048001235416665,4.432467404133066,12,0.8333333333333334,0.1666666666666666,b,24,4,4,64,,True,0.125,0.875,b
mp-1103650,RbCu2I3,"Cu,I,Rb",3,1.9946,0.006174746388886,-0.788054049583336,4.761141218407106,12,0.8333333333333334,0.1666666666666666,a,4,4,24,64,,True,0.125,0.875,a
mp-569764,RbCu2I3,"Cu,I,Rb",3,2.0713,0.001558384305555,-0.7926704116666661,4.669236148244399,24,1.0,0.0,b,48,0,0,120,,True,0.0,1.0,b
mp-11115,RbCuPdSe5,"Cu,Pd,Rb,Se",4,0.9071,0.0,-0.722680079277343,5.03043554818839,16,1.0,0.0,c,8,16,0,80,,True,0.0,1.0,c
mp-18365,RbCuSe4,"Cu,Rb,Se",3,1.0105,0.0,-0.7226372223958291,4.624422693809937,24,1.0,0.0,c,20,8,0,104,,True,0.0,1.0,c
mp-1190502,RbDy2Ag3Te5,"Ag,Dy,Rb,Te",4,1.0526,0.0,-1.063218398560604,6.592614055526086,22,1.0,0.0,b,24,0,0,128,,True,0.0,1.0,b
mp-16118,RbDy2CuSe4,"Cu,Dy,Rb,Se",4,0.9249,0.0,-1.726470330651039,6.127592334930753,16,1.0,0.0,c,8,8,0,96,,True,0.0,1.0,c
mp-17344,RbEr2Cu3S5,"Cu,Er,Rb,S",4,1.491,0.0,-1.469203079999999,5.694183065201538,22,1.0,0.0,c,24,24,0,128,,True,0.0,1.0,c
mp-16884,RbEr2Cu3Se5,"Cu,Er,Rb,Se",4,1.1477,0.0,-1.323529165838068,6.557332867206615,22,1.0,0.0,c,24,24,0,128,,True,0.0,1.0,c
mp-1209403,RbFeI4,"Fe,I,Rb",3,0.5942000000000001,0.0,-0.9016922833333312,4.042650430490574,24,1.0,0.0,a,0,28,16,100,,True,0.0,1.0,a
mp-1209628,RbGaSnSe4,"Ga,Rb,Se,Sn",4,1.378099999999999,0.0,-0.9905953270535712,4.139294045385822,56,1.0,0.0,a,0,32,0,248,,True,0.0,1.0,a
mp-1208879,SnIBr,"Br,I,Sn",3,2.348799999999999,0.01888488222222,-0.940163313333333,4.87432338327045,12,1.0,0.0,b,32,0,0,40,,True,0.0,1.0,b
mp-13923,SnPS3,"P,S,Sn",3,2.1301,0.0,-0.407239591782736,3.321603737114868,20,1.0,0.0,a,0,12,0,56,,True,0.0,1.0,a
mp-570370,SnPSe3,"P,Se,Sn",3,1.497399999999999,0.002049227499997,-0.288478995032735,4.663962457921832,20,1.0,0.0,a,0,12,0,68,,True,0.0,1.0,a
mp-1218954,SnPb4S5,"Pb,S,Sn",3,0.590799999999999,0.019778495249998,-0.7452037152499981,6.904268633718987,10,1.0,0.0,c,40,40,0,60,,True,0.0,1.0,c
mp-1218951,SnPbS2,"Pb,S,Sn",3,0.8400999999999991,0.013826398124999,-0.722553672499998,6.101166612516952,8,1.0,0.0,c,16,8,0,24,,True,0.0,1.0,c
mp-1218961,SnPbS2,"Pb,S,Sn",3,1.0877,0.042524888124999,-0.693855182499998,4.31417610945618,8,1.0,0.0,c,20,20,0,28,,True,0.0,1.0,c
mp-1188095,SnPbS3,"Pb,S,Sn",3,1.0929,0.007081248999996,-0.7322082604999981,5.558311572013088,20,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-2231,SnS,"S,Sn",2,0.904799999999999,0.0,-0.47208111515625,4.9013983903761495,8,1.0,0.0,b,16,0,0,24,,True,0.0,1.0,b
mp-1191223,SnSb4S7,"S,Sb,Sn",3,0.7078999999999991,0.007458648541666,-0.310690605598959,4.351932118291823,24,1.0,0.0,b,68,0,0,88,,True,0.0,1.0,b
mp-2168,SnSe,"Se,Sn",2,0.704299999999999,0.024146713749999,-0.429399594531251,5.990103175006301,4,0.75,0.25,c,16,16,4,20,,True,0.1111111111111111,0.8888888888888888,c
mp-691,SnSe,"Se,Sn",2,0.5159,0.0,-0.45354630828125,5.8029379989225,8,1.0,0.0,a,0,16,0,24,,True,0.0,1.0,a
mp-36577,Sr(AsS2)2,"As,S,Sr",3,1.7211999999999992,0.037997235357142,-0.785261901964282,3.094975692855143,7,0.6363636363636364,0.3636363636363636,a,4,11,4,27,,True,0.21052631578947367,0.7894736842105263,a
mp-980666,Sr(DyS2)2,"Dy,S,Sr",3,1.787999999999999,0.0,-2.439082478392856,5.235776570697244,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-862729,Sr(DySe2)2,"Dy,Se,Sr",3,1.357899999999999,0.0,-2.26222997910714,6.212543381273649,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-1193662,Sr(ErS2)2,"Er,S,Sr",3,1.8009,0.0,-2.437206626488093,5.438687668345808,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-1193520,Sr(ErSe2)2,"Er,Se,Sr",3,1.4083,0.0,-2.250829536488091,6.421780402136165,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-1104062,Sr(GaSe2)2,"Ga,Se,Sr",3,1.8012,0.0,-1.227702357321429,4.737460526113051,14,1.0,0.0,c,16,16,0,64,,True,0.0,1.0,c
mp-1194314,Sr(HoS2)2,"Ho,S,Sr",3,1.801899999999999,0.0,-2.439235399821427,5.328928131044178,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-20397,Sr(InTe2)2,"In,Sr,Te",3,0.883799999999999,0.0,-0.966013380000003,5.326432444566824,14,1.0,0.0,c,16,16,0,64,,True,0.0,1.0,c
mp-1192751,Sr(LuS2)2,"Lu,S,Sr",3,1.8411,0.0,-2.434813495297616,5.74670807701452,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-1194337,Sr(LuSe2)2,"Lu,Se,Sr",3,1.431,0.0,-2.235004940654761,6.732635181737837,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-17678,Sr(ScS2)2,"S,Sc,Sr",3,1.356999999999999,0.0,-2.282851445535714,3.329279432980175,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-1193989,Sr(TbS2)2,"S,Sr,Tb",3,1.7925,0.0,-2.436977071964286,5.110170352219072,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-1193917,Sr(TbSe2)2,"Se,Sr,Tb",3,1.4432,0.0,-2.215435640744049,6.0949104386576725,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-1194307,Sr(TmS2)2,"S,Sr,Tm",3,1.8199,0.0,-2.442503043035716,5.5235462765635415,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-29035,Sr(YS2)2,"S,Sr,Y",3,1.8122,0.0,-2.439627174821428,3.794902866439433,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-1193100,Sr(YSe2)2,"Se,Sr,Y",3,1.458699999999999,0.0,-2.267338949107142,4.935958137538388,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b
mp-863261,Sr2CdAs2,"As,Cd,Sr",3,0.5223,0.0,-0.941229887000002,4.9984106544198,10,0.8333333333333334,0.1666666666666666,c,24,24,4,56,,True,0.07692307692307693,0.9230769230769231,c
mp-18112,Sr2Ge2Se5,"Ge,Se,Sr",3,1.369799999999999,0.0,-1.325382537413196,4.854604083338215,36,1.0,0.0,a,0,40,0,188,,True,0.0,1.0,a
mp-4578,Sr2GeS4,"Ge,S,Sr",3,2.329099999999999,0.0,-1.684846761428569,3.509603778287727,14,1.0,0.0,a,0,16,0,80,,True,0.0,1.0,a
mp-30293,Sr2GeSe4,"Ge,Se,Sr",3,1.7283,0.0,-1.570705549196435,4.535657392688581,14,1.0,0.0,c,14,14,0,76,,True,0.0,1.0,c
mp-17676,Sr2SnS3F2,"F,S,Sn,Sr",4,2.0801,0.0,-2.467599055312499,4.103488517177864,32,1.0,0.0,c,24,24,0,136,,True,0.0,1.0,c
mp-30294,Sr2SnS4,"S,Sn,Sr",3,2.4784,0.0,-1.600842348749998,3.658891660345114,14,1.0,0.0,c,14,14,0,76,,True,0.0,1.0,c
mp-1218773,Sr2SnS5,"S,Sn,Sr",3,1.005499999999999,0.0,-1.423567932695313,3.947739350436545,32,1.0,0.0,b,112,0,0,192,,True,0.0,1.0,b
mp-17057,Sr2SnSe3F2,"F,Se,Sn,Sr",4,1.447899999999999,0.0113085559375,-2.314096016210941,4.987642482871245,32,1.0,0.0,c,24,24,0,136,,True,0.0,1.0,c
mp-1190981,Sr2ZnS3,"S,Sr,Zn",3,2.425899999999999,0.040342723452381,-1.897216927358632,3.874408250076568,24,1.0,0.0,b,96,0,0,144,,True,0.0,1.0,b
mp-1189305,Sr3(AlAs2)2,"Al,As,Sr",3,1.1456,0.0,-1.154644779999999,4.2093865976079,18,1.0,0.0,a,0,0,16,104,,True,0.0,1.0,a
mp-9843,Sr3(AlP2)2,"Al,P,Sr",3,1.3365,0.0,-1.163182541878307,3.259068581765055,18,1.0,0.0,b,16,0,0,104,,True,0.0,1.0,b
