material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites,layered_score,anisotropy_ratio,layer_axis,axis_bonds_a,axis_bonds_b,axis_bonds_c,total_bonds,layered_invalid_reason,is_layered_candidate,weak_axis_fraction,layered_continuous,weak_axis,eg_target_score,score_stability_norm,score_eg_norm,score_layered_norm,score_formE_norm,complexity,score_complexity_norm,baseline_score_v3
mp-1219880,Pr6Ge3S14,"Ge,Pr,S",3,1.3322,0.0,-1.771143136956523,4.673139776256231,23,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9616480744502617,1.0,0.9487469649513142,1.0,0.445033812319813,53,0.618421052631579,0.838035608964949
mp-1216058,Y2TeS2,"S,Te,Y",3,1.865199999999999,0.0,-2.132454324333332,4.057687616153514,5,1.0,0.0,b,8,0,24,24,,True,0.0,1.0,b,0.8309068738610997,1.0,0.7740259915781927,1.0,0.5383604785257484,35,0.8552631578947368,0.8367049093891715
mp-29035,Sr(YS2)2,"S,Sr,Y",3,1.8122,0.0,-2.439627174821428,3.794902866439433,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.8733897367733987,1.0,0.8307995803647795,1.0,0.6177032143351748,58,0.5526315789473684,0.8365036958529667
mp-1194410,Ba(GdSe2)2,"Ba,Gd,Se",3,1.225499999999999,0.0,-2.254198865624996,6.092676037770971,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9006368768258435,1.0,0.8672123317403513,1.0,0.5698070889947249,58,0.5526315789473684,0.8360276586287696
mp-540877,La3InS6,"In,La,S",3,1.359499999999999,0.0,-2.081571309437498,4.946778302667944,40,1.0,0.0,b,144,0,0,224,,True,0.0,1.0,b,0.9729554209899953,1.0,0.9638579673345461,1.0,0.5252173976784269,70,0.39473684210526316,0.8354816555798482
mp-1211440,K2PbCl6,"Cl,K,Pb",3,1.6065,0.0,-1.445836170277776,3.089934362473732,18,1.0,0.0,c,8,24,0,88,,True,0.0,1.0,c,0.9843703064798264,1.0,0.9791126834817018,1.0,0.3610070349755766,48,0.6842105263157895,0.8354006304971198
mp-1194307,Sr(TmS2)2,"S,Sr,Tm",3,1.8199,0.0,-2.442503043035716,5.5235462765635415,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.8675055693148735,1.0,0.8229360495021972,1.0,0.6184460509875235,58,0.5526315789473684,0.8346863804677908
mp-1215860,Yb(LuSe2)2,"Lu,Se,Yb",3,1.142,0.0,-2.097835319226188,7.94757443061203,7,1.0,0.0,b,24,0,0,36,,True,0.0,1.0,b,0.8369377738215532,1.0,0.7820856139975826,1.0,0.5294183907994514,37,0.8289473684210527,0.8342998185013912
mp-568082,La3CuSiSe7,"Cu,La,Se,Si",4,1.5373,0.0,-1.736871188450521,5.683428254895907,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9980695185586991,1.0,0.9974201463019865,1.0,0.4361813693006297,64,0.4736842105263158,0.8339597314882542
mp-1079264,Nb(SBr)2,"Br,Nb,S",3,1.4107,0.000833581,-1.262439993999998,4.090429157624129,10,1.0,0.0,c,8,8,0,36,,True,0.0,1.0,c,0.988985428976366,0.9831169412331966,0.9852802778681529,1.0,0.3136358094921232,40,0.7894736842105263,0.8329296821564746
mp-560611,HoCuS2,"Cu,Ho,S",3,1.6598000000000002,0.001111513749989,-1.59056209953126,5.875924288384839,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.9651548519042779,0.9774877882759152,0.9534333803078164,1.0,0.39838973709683034,46,0.7105263157894737,0.8323352605580421
mp-556975,Nd3CuSiS7,"Cu,Nd,S,Si",4,1.6357,0.0,-1.842290476666665,4.7699146974497975,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9747486066581328,1.0,0.9662543591679074,1.0,0.46341116750988065,64,0.4736842105263158,0.8316142443465846
mp-30996,RbAuBr4,"Au,Br,Rb",3,1.4772,0.0,-1.119264391249999,4.807982744884848,12,1.0,0.0,b,16,0,0,56,,True,0.0,1.0,b,0.9992782605792835,1.0,0.9990354946500344,1.0,0.2766535566488214,42,0.7631578947368421,0.8314053744659571
mp-1211088,LiCaP,"Ca,Li,P",3,1.398699999999999,0.0,-1.190043544047618,2.260729897133163,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b,0.9858487366809982,1.0,0.9810884398817419,1.0,0.29493580917313467,42,0.7631578947368421,0.8305750612787466
mp-864638,Ba2InBiS5,"Ba,Bi,In,S",4,1.452899999999999,0.0,-1.520311703796295,4.952783993877049,18,1.0,0.0,c,56,56,0,104,,True,0.0,1.0,c,0.9969236167943621,1.0,0.9958887769191699,1.0,0.38024406250205367,58,0.5526315789473684,0.83028416462494
mp-28328,RbI3,"I,Rb",2,1.6271,0.0,-1.074112831874999,4.231923268152993,16,1.0,0.0,b,48,0,0,96,,True,0.0,1.0,b,0.9778131498185961,1.0,0.9703497779152284,1.0,0.2649909105484849,36,0.8421052631578947,0.8297961529042935
mp-30293,Sr2GeSe4,"Ge,Se,Sr",3,1.7283,0.0,-1.570705549196435,4.535657392688581,14,1.0,0.0,c,14,14,0,76,,True,0.0,1.0,c,0.930167943248515,1.0,0.906677294941425,1.0,0.393260790886906,44,0.736842105263158,0.8290056924390533
mp-18196,Ba(TmTe2)2,"Ba,Te,Tm",3,1.3203,0.0,-1.755499247738097,6.669472607727202,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9561407726932802,1.0,0.9413870728950752,1.0,0.44099299631892885,58,0.5526315789473684,0.8288085253822914
mp-1220256,Nd6Ge3S14,"Ge,Nd,S",3,1.277899999999999,0.0,-1.772408178043479,4.823544529958788,23,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.933782552940835,1.0,0.9115078160086946,1.0,0.44536057238532967,53,0.618421052631579,0.8287911737423975
mp-1095291,Li2SnSe3,"Li,Se,Sn",3,1.479699999999999,0.0,-1.06635561561632,3.980317975904259,12,1.0,0.0,c,2,8,0,48,,True,0.0,1.0,c,0.9994278165372052,1.0,0.9992353594395886,1.0,0.2629872218785685,42,0.7631578947368421,0.8287220737092951
mp-1192751,Sr(LuS2)2,"Lu,S,Sr",3,1.8411,0.0,-2.434813495297616,5.74670807701452,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.8507847458509203,1.0,0.8005905414446229,1.0,0.6164598410939452,58,0.5526315789473684,0.8287027614746816
mp-554097,Sm3CuSiS7,"Cu,S,Si,Sm",4,1.655699999999999,0.0,-1.836235165624999,5.015371645015898,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9668904050083375,1.0,0.9557527526733414,1.0,0.46184708089395954,64,0.4736842105263158,0.8286760253997588
mp-569309,RbMnCl3,"Cl,Mn,Rb",3,1.3133,0.0,-1.823708969086208,3.114640125663711,30,1.0,0.0,c,32,32,0,168,,True,0.0,1.0,c,0.95274084602764,1.0,0.9368434516514201,1.0,0.4586115647957919,60,0.5263157894736843,0.8285647548193819
mp-17928,Ba(ErTe2)2,"Ba,Er,Te",3,1.310799999999999,0.0,-1.767831322023807,6.592348643286566,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9514981319127274,1.0,0.9351827034037092,1.0,0.4441783706463752,58,0.5526315789473684,0.8278945078749391
mp-510460,CsLaZnTe3,"Cs,La,Te,Zn",4,1.587399999999999,0.0,-1.366428569109195,4.941940810639995,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c,0.9894466921735875,1.0,0.9858967044761126,1.0,0.3404960545592812,52,0.631578947368421,0.8277312817677265
mp-567555,Pr5C2Cl9,"C,Cl,Pr",3,1.667699999999999,0.003162459151784,-2.171418919583332,4.47494169843332,32,1.0,0.0,c,4,8,0,170,,True,0.0,1.0,c,0.9616928856233168,0.935948655610931,0.9488068500658678,1.0,0.5484250320236553,62,0.5,0.8276713156044774
mp-568779,Tb3CuSiSe7,"Cu,Se,Si,Tb",4,1.4882,0.0,-1.593316914283856,6.701095725932187,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a,0.9998066298095369,1.0,0.9997416009561894,1.0,0.3991013056445448,64,0.4736842105263158,0.8271240824205879
mp-2760596,Tb3InS6,"In,S,Tb",3,1.3344,0.0,-1.981796282687497,6.057078017944464,40,1.0,0.0,b,160,0,0,232,,True,0.0,1.0,b,0.9626282258799163,1.0,0.950056827573583,1.0,0.4994455119950907,70,0.39473684210526316,0.8268769935029403
mp-17389,Pr3SiAgSe7,"Ag,Pr,Se,Si",4,1.4423,0.0,-1.615457535256076,5.9575521110260174,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9953866604043022,1.0,0.9938348068218081,1.0,0.4048202272148077,64,0.4736842105263158,0.8267911682010453
mp-17827,Nd3SiAgSe7,"Ag,Nd,Se,Si",4,1.4465,0.0,-1.6107653583810762,6.106341964553033,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9960325440102867,1.0,0.9946979579311358,1.0,0.40360823810322877,64,0.4736842105263158,0.8267645581560613
mp-21097,KLaGeSe4,"Ge,K,La,Se",4,1.621999999999999,0.0,-1.461787650946428,4.301496982686799,14,1.0,0.0,b,10,0,0,74,,True,0.0,1.0,b,0.9795399833941687,1.0,0.9726574976073973,1.0,0.36512730183656694,54,0.6052631578947368,0.8267161505586363
mp-570045,Sm3CuSiSe7,"Cu,Se,Si,Sm",4,1.437399999999999,0.0,-1.61913023595052,6.256051763608736,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9945720625550649,1.0,0.9927461880200453,1.0,0.4057688856670222,64,0.4736842105263158,0.8267087451910474
mp-36330,Li2VCl4,"Cl,Li,V",3,1.228499999999999,0.001254277380949,-1.8482001111904751,2.472475739965331,14,1.0,0.0,a,0,4,16,64,,True,0.0,1.0,a,0.9026881581684277,0.9745963034996789,0.8699536395394489,1.0,0.4649376258866801,44,0.736842105263158,0.8265390366384177
mp-569557,Dy3CuSiSe7,"Cu,Dy,Se,Si",4,1.5196,0.0,-1.579378002200519,6.743503839362457,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a,0.9994665867598976,1.0,0.9992871715004861,1.0,0.3955008851739802,64,0.4736842105263158,0.8262903909625491
mp-568638,Y3CuSiSe7,"Cu,Se,Si,Y",4,1.5105,0.0,-1.576679984283854,5.390983811800236,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a,0.9998468867230345,1.0,0.9997953998128589,1.0,0.3948039872468656,64,0.4736842105263158,0.8262780684552194
mp-17872,Ba(YTe2)2,"Ba,Te,Y",3,1.293499999999999,0.0,-1.787762902023809,5.427248325634622,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9424943567394726,1.0,0.9231501661835009,1.0,0.4493266970160128,58,0.5526315789473684,0.8259160388438146
mp-1181462,DyAgSe2,"Ag,Dy,Se",3,1.306,0.0,-1.436800769505207,7.182270842213075,16,1.0,0.0,a,0,0,32,80,,True,0.0,1.0,a,0.9490704736009249,1.0,0.93193840993429,1.0,0.3586731912934573,46,0.7105263157894737,0.8257718723212113
mp-17927,Ba(DyTe2)2,"Ba,Dy,Te",3,1.2938,0.0,-1.778846113928569,6.421693048545647,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9426564404336557,1.0,0.9233667728896346,1.0,0.44702349098401784,58,0.5526315789473684,0.8255095493139492
mp-22876,CsI3,"Cs,I",2,1.6766,0.0,-1.113519470538793,4.235257200307448,16,1.0,0.0,b,48,0,0,96,,True,0.0,1.0,b,0.9576086846888481,1.0,0.9433487728912198,1.0,0.27516964384366616,36,0.8421052631578947,0.8250816483073278
mp-17153,Ba(TbTe2)2,"Ba,Tb,Te",3,1.2848,0.0,-1.786948157142854,6.315744283024655,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9377040524365295,1.0,0.916748460930742,1.0,0.44911624844368947,58,0.5526315789473684,0.8242735228161602
mp-27181,KAuCl4,"Au,Cl,K",3,1.4257,0.0,-1.318467975374999,3.368241353990244,24,1.0,0.0,b,16,0,0,100,,True,0.0,1.0,b,0.9923619719033318,1.0,0.9897926493637265,1.0,0.3281078349888702,54,0.6052631578947368,0.8235960451281793
mp-556962,Pr3CuGeS7,"Cu,Ge,Pr,S",4,1.660299999999999,0.0,-1.750185992291665,4.83538426922588,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.964940329867771,1.0,0.9531466956295395,1.0,0.4396205826355437,64,0.4736842105263158,0.8235792114871252
mp-17344,RbEr2Cu3S5,"Cu,Er,Rb,S",4,1.491,0.0,-1.469203079999999,5.694183065201538,22,1.0,0.0,c,24,24,0,128,,True,0.0,1.0,c,0.9998875063278877,1.0,0.9998496833659088,1.0,0.3670427068841684,62,0.5,0.823370962218311
mp-12457,LuCuS2,"Cu,Lu,S",3,1.693699999999999,0.001643513749968,-1.581217371822916,6.4260803830032,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.9492238004110157,0.9667128458724956,0.9321433140454848,1.0,0.3959759942787524,46,0.7105263157894737,0.8232975127078178
mp-553874,Ba2LaAg5S6,"Ag,Ba,La,S",4,1.4647,0.0,-1.270610511309522,5.546750588830426,14,1.0,0.0,c,16,16,0,76,,True,0.0,1.0,c,0.9982708162084392,1.0,0.997689158068299,1.0,0.315746253808038,54,0.6052631578947368,0.823097856068156
mp-6485,La3SiAgSe7,"Ag,La,Se,Si",4,1.6531,0.0,-1.719268846506076,5.807152774765752,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9679691966166557,1.0,0.9571944368480523,1.0,0.431634685033755,64,0.4736842105263158,0.8229939672713957
mp-17929,RbHo2Cu3S5,"Cu,Ho,Rb,S",4,1.4733,0.0,-1.464414154090907,5.618353950462326,22,1.0,0.0,c,24,24,0,128,,True,0.0,1.0,c,0.9990103650120201,1.0,0.9986774822250016,1.0,0.3658057275006966,62,0.5,0.8228305160563898
mp-568986,KAuCl4,"Au,Cl,K",3,1.4211,0.000193206666665,-1.318274768708334,3.670605181305291,24,1.0,0.0,b,16,0,0,104,,True,0.0,1.0,b,0.9913911452470044,0.9960868595764019,0.9884952482567632,1.0,0.3280579297140861,54,0.6052631578947368,0.8220877716694023
mp-1227892,BaNaVS4,"Ba,Na,S,V",4,1.5001,0.0,-1.5875672548399,3.098167206492576,28,1.0,0.0,a,0,48,0,152,,True,0.0,1.0,a,0.9999999861111112,1.0,1.0,1.0,0.39761616882489736,68,0.42105263157894735,0.8216284969228743
mp-555893,Pr3CuSiS7,"Cu,Pr,S,Si",4,1.2982,0.0,-1.840018362708332,4.622025079889357,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9450097297066208,1.0,0.9265116804669564,1.0,0.4628242805592975,64,0.4736842105263158,0.8215611972812302
mp-1223861,K2PdBr3Cl,"Br,Cl,K,Pd",4,1.3535,0.002553047142857,-1.539957979928571,3.140649133258201,7,1.0,0.0,a,0,0,32,40,,True,0.0,1.0,a,0.9706312164106549,0.9482914738372464,0.9607519281931687,1.0,0.3853186948933126,47,0.6973684210526316,0.8214760052833919
mp-554150,Nd3CuGeS7,"Cu,Ge,Nd,S",4,1.675799999999999,0.0,-1.752089916666665,4.979338370693317,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.957983715107217,1.0,0.9438499590471268,1.0,0.44011236623050254,64,0.4736842105263158,0.8213533840605137
mp-4044,ErAgSe2,"Ag,Er,Se",3,1.2801,0.0,-1.432454579713541,7.379786196461983,16,1.0,0.0,b,32,0,0,80,,True,0.0,1.0,b,0.9350445301487347,1.0,0.9131943072229813,1.0,0.35755057063258244,46,0.7105263157894737,0.8208613225112092
mp-568801,Pr3CuSiSe7,"Cu,Pr,Se,Si",4,1.363299999999999,0.0,-1.635427651367187,5.834435608837418,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9743798965206791,1.0,0.9657616193596592,1.0,0.40997850746050546,64,0.4736842105263158,0.8208045273846476
mp-510462,CsDyZnTe3,"Cs,Dy,Te,Zn",4,1.3714,0.0,-1.304693866053643,5.586292108158935,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c,0.9772923993216243,1.0,0.9696538531929108,1.0,0.3245499830655706,52,0.631578947368421,0.820481354648184
mp-1215857,Yb(YSe2)2,"Se,Y,Yb",3,1.085899999999999,0.0,-2.145861784464285,6.018440788408465,7,1.0,0.0,b,24,0,0,36,,True,0.0,1.0,b,0.7880726374331047,1.0,0.7167828314368738,1.0,0.5418236249768599,37,0.8289473684210527,0.8204551696966956
mp-1188559,YAgSe2,"Ag,Se,Y",3,1.279799999999999,0.0,-1.42491480703125,5.910619697520829,16,1.0,0.0,b,32,0,0,80,,True,0.0,1.0,b,0.9348730820781435,1.0,0.9129651860764594,1.0,0.35560304763032624,46,0.7105263157894737,0.8204145376241274
mp-1219159,Sm6Ge3S14,"Ge,S,Sm",3,1.238999999999999,0.0,-1.765488114782608,5.08660252979526,23,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9097253847631716,1.0,0.8793581048108409,1.0,0.4435731203034826,53,0.618421052631579,0.8203962555265647
mp-1215629,Zn3PBr3,"Br,P,Zn",3,1.6198,0.0,-0.8972724199489801,4.23093681479441,7,1.0,0.0,b,12,0,0,24,,True,0.0,1.0,b,0.9802639676041326,1.0,0.9736250214277511,1.0,0.21931303875225994,37,0.8289473684210527,0.8201635999494951
mp-1216184,Y(CuS)3,"Cu,S,Y",3,1.4195,0.0,-1.0048013190625,5.112974865237336,14,1.0,0.0,c,8,20,0,72,,True,0.0,1.0,c,0.9910400346617008,1.0,0.9880260282790558,1.0,0.24708774937751776,44,0.736842105263158,0.8201082674715833
mp-7475,La2S3,"La,S",2,1.0358,0.0,-2.508305558187499,4.927142517339004,20,1.0,0.0,b,80,0,0,120,,True,0.0,1.0,b,0.7413517606805745,1.0,0.6543456117520148,1.0,0.6354428381937742,40,0.7894736842105263,0.8196223389978112
mp-1218227,SrLaCuSe3,"Cu,La,Se,Sr",4,1.407599999999999,0.002503860833332,-1.81310261078125,5.725503229849695,24,1.0,0.0,b,96,0,0,144,,True,0.0,1.0,b,0.9882120290073673,0.9492876761909862,0.9842467154197336,1.0,0.4558719428417254,64,0.4736842105263158,0.819390791333206
mp-12955,HoAgSe2,"Ag,Ho,Se",3,1.271199999999999,0.0,-1.43280780408854,7.279367599243141,16,1.0,0.0,b,32,0,0,80,,True,0.0,1.0,b,0.9298727263794353,1.0,0.9062827706561245,1.0,0.3576418084754531,46,0.7105263157894737,0.8191516859380691
mp-27138,K2PdBr4,"Br,K,Pd",3,1.204899999999999,0.0,-1.483386717785713,3.498862059881381,7,1.0,0.0,b,32,0,0,40,,True,0.0,1.0,b,0.886078250091773,1.0,0.847756357476003,1.0,0.3707063399945175,37,0.8289473684210527,0.8189750942100096
mp-1213115,CsYbMnSe3,"Cs,Mn,Se,Yb",4,1.2409,0.0,-1.693548189445043,5.42262004178134,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c,0.9109748274439147,1.0,0.8810278450332772,1.0,0.42499104027545154,52,0.631578947368421,0.8184130640502517
mp-21604,Sm3InS6,"In,S,Sm",3,1.2815,0.0,-1.9907383449166631,5.627027928775821,40,1.0,0.0,b,160,0,0,232,,True,0.0,1.0,b,0.9358419434907674,1.0,0.9142599608552934,1.0,0.5017552463349348,70,0.39473684210526316,0.8183897236913367
mp-567515,Rb2Hg2PdBr8,"Br,Hg,Pd,Rb",4,1.5753,0.0,-1.190028612307692,4.713452757898962,13,1.0,0.0,c,12,12,0,52,,True,0.0,1.0,c,0.9921558025575045,1.0,0.9895171271211562,1.0,0.29493195230526936,53,0.618421052631579,0.8182077775045009
mp-1146,ThS2,"S,Th",2,1.033599999999999,0.0,-2.284807075208329,7.252511887947037,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b,0.739246721207306,1.0,0.6515324622314281,1.0,0.5777131883870085,32,0.8947368421052632,0.8178994374457851
mp-1211293,La(YS2)3,"La,S,Y",3,1.0838,0.0,-2.439135338687501,4.119286934675758,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b,0.7861664643889247,1.0,0.7142354446284621,1.0,0.6175761730801494,50,0.6578947368421053,0.8178635694573559
mp-641534,Nd3CuSiSe7,"Cu,Nd,Se,Si",4,1.341099999999999,0.0,-1.632453711158853,6.022216359021831,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9655394220648877,1.0,0.9539473152609089,1.0,0.4092103388157574,64,0.4736842105263158,0.8176973176310104
mp-19795,InS,"In,S",2,1.3508,0.0,-0.683356846406249,4.920436511985393,8,1.0,0.0,b,16,0,0,24,,True,0.0,1.0,b,0.9695555042459458,1.0,0.9593143593499859,1.0,0.16405865409504372,28,0.9473684210526316,0.8173771627617685
mp-1223488,KIn5S8,"In,K,S",3,1.5349,0.000260910803569,-0.931459195755953,4.290012604864635,14,1.0,0.0,c,40,40,0,64,,True,0.0,1.0,c,0.9983097495294662,0.9947156036071487,0.9977411880918556,1.0,0.2281434816664648,44,0.736842105263158,0.8171628849647172
mp-1173753,Na2Ga2Se3,"Ga,Na,Se",3,1.362699999999999,0.0,-1.053090094255693,4.158191571357681,14,1.0,0.0,c,16,16,0,76,,True,0.0,1.0,c,0.9741574385092296,1.0,0.9654643291395913,1.0,0.25956073820653136,44,0.736842105263158,0.8169624404525199
mp-573763,Cs2Te,"Cs,Te",2,1.774,0.0,-1.220100983333334,4.077192021558062,12,1.0,0.0,c,48,8,0,72,,True,0.0,1.0,c,0.9009799972576106,1.0,0.8676708737726442,1.0,0.30269964461811283,32,0.8947368421052632,0.8169313315773099
mp-1215853,Yb(TmSe2)2,"Se,Tm,Yb",3,1.1118,0.001658422857129,-2.121624781607145,7.721091041005989,7,1.0,0.0,b,24,0,0,36,,True,0.0,1.0,b,0.8111482034067247,0.9664108820173217,0.7476207412149547,1.0,0.5355632080440135,37,0.8289473684210527,0.8168358283598431
mp-1190528,Ba2ZnSe3,"Ba,Se,Zn",3,1.6214,0.004843865,-1.834850999505208,5.247394475317219,24,1.0,0.0,b,96,0,0,144,,True,0.0,1.0,b,0.9797386869053,0.9018940481447367,0.9729230425979669,1.0,0.46148955083691034,54,0.6052631578947368,0.8166232010497685
mp-1103275,BaYCuS3,"Ba,Cu,S,Y",4,1.1779,0.0,-1.950495586249999,4.533441030872233,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c,0.8658054806052579,1.0,0.8206640713283229,1.0,0.49136054327423784,52,0.631578947368421,0.8165960212237704
mp-558946,BaSbSe2F,"Ba,F,Sb,Se",4,1.334299999999999,0.003935190999998,-1.990805762437499,5.008399556805891,20,1.0,0.0,c,16,12,0,74,,True,0.0,1.0,c,0.962583932630749,0.9202980143362647,0.9499976346063049,1.0,0.501772660278049,60,0.5263157894736843,0.816574923955434
mp-13283,Sm(ErS2)3,"Er,S,Sm",3,1.0887,0.0,-2.380271892999999,6.124099115569162,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b,0.7906063272916367,1.0,0.720168824194424,1.0,0.6023717472573764,50,0.6578947368421053,0.8163060291842917
mp-27243,K2PtBr4,"Br,K,Pt",3,1.476999999999999,0.006333842142856,-1.435937949214286,4.112557663438326,7,1.0,0.0,b,32,0,0,40,,True,0.0,1.0,b,0.9992655476200593,0.8717165708941376,0.9990185052037076,1.0,0.3584503248445352,37,0.8289473684210527,0.8158543993801805
mp-1189259,RbSbSe2,"Rb,Sb,Se",3,1.5375,0.0,-0.9248630299218732,4.470102607251972,16,1.0,0.0,c,20,24,0,88,,True,0.0,1.0,c,0.9980487811074754,1.0,0.997392433020735,1.0,0.22643969227786176,46,0.7105263157894737,0.8156886782897035
mp-558042,Sm3CuSnS7,"Cu,S,Sm,Sn",4,1.703599999999999,0.0,-1.725180789375,5.32149867355717,24,1.0,0.0,a,0,0,18,124,,True,0.0,1.0,a,0.9440524475302485,1.0,0.9252323800406577,1.0,0.43316173965601124,64,0.4736842105263158,0.8153088639939983
mp-1541909,CsTeAu,"Au,Cs,Te",3,1.416,0.0,-0.710220707107279,5.555715307690348,6,1.0,0.0,b,24,0,8,32,,True,0.0,1.0,b,0.9902478635182347,1.0,0.9869673802580742,1.0,0.17099758831086453,36,0.8421052631578947,0.8151518890424809
mp-8965,K2Sn2S5,"K,S,Sn",3,1.406299999999999,0.0,-1.028475990222223,3.269186103197366,18,1.0,0.0,c,28,28,0,104,,True,0.0,1.0,c,0.9878800318214102,1.0,0.9838030383598156,1.0,0.253202916053922,48,0.6842105263157895,0.8150123954323172
mp-558121,K4Ba(VS4)2,"Ba,K,S,V",4,1.5514,0.0,-1.531453596933332,2.545394677335719,30,1.0,0.0,a,0,0,20,132,,True,0.0,1.0,a,0.996337335091706,1.0,0.9951052770790481,1.0,0.3831220130832462,70,0.39473684210526316,0.8148744060969376
mp-560501,Tb3CuSiS7,"Cu,S,Si,Tb",4,1.733,0.0,-1.821600580624999,5.388242137667949,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9273711751271899,1.0,0.9029397275467951,1.0,0.45806696813500125,64,0.4736842105263158,0.8147167465663306
mp-1188862,La(HoS2)3,"Ho,La,S",3,1.0735,0.0,-2.436500602187496,5.789071453579397,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b,0.7767458963008462,1.0,0.7016459103526594,1.0,0.6168956207405948,50,0.6578947368421053,0.8145800754204943
mp-18612,Rb2MoS4,"Mo,Rb,S",3,1.5750000000000002,0.0,-1.241346462142855,3.037417623517359,28,1.0,0.0,b,32,0,0,168,,True,0.0,1.0,b,0.9922179382602435,1.0,0.9896001645295238,1.0,0.3081873510011802,58,0.5526315789473684,0.8143006692273538
mp-22934,K2PtCl4,"Cl,K,Pt",3,1.819599999999999,0.0,-1.507347296785714,3.378281991785835,7,1.0,0.0,b,32,0,0,40,,True,0.0,1.0,b,0.8677367542022334,1.0,0.8232450022146293,1.0,0.3768953566553882,37,0.8289473684210527,0.8140850587268402
mp-1104423,Ba2YAg5S6,"Ag,Ba,S,Y",4,1.365799999999999,0.0,-1.240946243095236,5.4409295425923965,14,1.0,0.0,b,16,0,0,76,,True,0.0,1.0,b,0.9752968537997058,1.0,0.9669870300764886,1.0,0.3080839744361269,54,0.6052631578947368,0.8138898681958212
mp-9843,Sr3(AlP2)2,"Al,P,Sr",3,1.3365,0.0,-1.163182541878307,3.259068581765055,18,1.0,0.0,b,16,0,0,104,,True,0.0,1.0,b,0.9635526722537353,1.0,0.9512922466269268,1.0,0.2879976133159502,48,0.6842105263157895,0.8138436369515006
mp-1192137,Er2TlCu3S5,"Cu,Er,S,Tl",4,1.428799999999999,0.0,-1.323273260530303,6.708263223152692,22,1.0,0.0,c,24,24,0,104,,True,0.0,1.0,c,0.992983840097232,1.0,0.9906237065641986,1.0,0.3293490399650275,62,0.5,0.8135257346340552
mp-17155,La3AgSnSe7,"Ag,La,Se,Sn",4,1.300499999999999,0.0,-1.6749259302560762,6.071675524819941,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a,0.9462219433752921,1.0,0.9281316682838955,1.0,0.42018091142240654,64,0.4736842105263158,0.8134375204080868
mp-1106294,La(TmS2)3,"La,S,Tm",3,1.0688,0.0,-2.433248469187498,6.002388772336429,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b,0.7724091449139733,1.0,0.6958503277805466,1.0,0.6160555949081492,50,0.6578947368421053,0.812963174610977
