material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites
mp-12490,CsHoCdTe3,"Cd,Cs,Ho,Te",4,1.546799999999999,0.0,-1.27673329910919,5.7492781885686775,12
mp-1213649,CsHoMnSe3,"Cs,Ho,Mn,Se",4,0.5124000000000001,0.0,-1.561853175769575,5.171464216430261,12
mp-1078726,CsHoS2,"Cs,Ho,S",3,2.2237,0.0,-2.117354090156251,5.236562334658693,8
mp-505158,CsHoS2,"Cs,Ho,S",3,2.1354,0.0019981575,-2.11535593265625,5.224515525547536,4
mp-505712,CsHoZnSe3,"Cs,Ho,Se,Zn",4,2.1295,0.0,-1.6453272311143992,5.5007277807118165,12
mp-579556,CsHoZnTe3,"Cs,Ho,Te,Zn",4,1.3765,0.0,-1.2997268416091932,5.480969623778268,12
mp-22876,CsI3,"Cs,I",2,1.6766,0.0,-1.113519470538793,4.235257200307448,16
mp-571011,CsI4,"Cs,I",2,1.7836,0.0,-0.975770047431038,4.331436718846286,20
mp-22990,CsICl2,"Cl,Cs,I",3,2.2301,0.0,-1.414317306163793,3.772485427136273,4
mp-22007,CsIn5S8,"Cs,In,S",3,1.272499999999999,0.000770549404764,-0.8742669166071401,4.675156284136773,14
mp-1112338,CsInBr3,"Br,Cs,In",3,1.3782,0.0,-1.546272448264368,4.235853401834922,10
mp-1112961,CsInCl3,"Cl,Cs,In",3,1.7756999999999992,0.014203413666621,-1.643319195499998,3.514490881619026,10
mp-1194853,CsInHgS3,"Cs,Hg,In,S",4,1.379,0.0,-0.9308338393869732,4.789039780228177,48
mp-998430,CsInI3,"Cs,I,In",3,1.4872,0.017840497750004,-1.153630304764365,3.490349923099644,20
mp-607987,CsInI4,"Cs,I,In",3,2.4128,0.0,-1.158595765636974,4.217001806314527,24
mp-559459,CsInS2,"Cs,In,S",3,2.4776,0.0,-1.178435854531249,3.995907581009716,32
mp-1200720,CsInSe2,"Cs,In,Se",3,1.630199999999999,0.0,-1.153762355156246,4.629128688764159,32
mp-1199743,CsInTe2,"Cs,In,Te",3,1.3522,0.0,-0.931109072187499,4.683208109241317,32
mp-1183938,CsK2As,"As,Cs,K",3,0.708199999999999,0.034550998888889,-0.239563057913793,3.18220864252265,4
mp-581024,CsK2Sb,"Cs,K,Sb",3,0.8633999999999991,0.0,-0.556562996875001,3.446978376280063,4
mp-1213403,CsLa(NbBr3)6,"Br,Cs,La,Nb",4,0.9812,0.0,-1.537290434602121,4.607821053439069,52
mp-1213395,CsLa(TaBr3)6,"Br,Cs,La,Ta",4,1.3172,0.0,-1.517473699371352,5.683734768391314,52
mp-505815,CsLa2CuSe4,"Cs,Cu,La,Se",4,1.075399999999999,0.0,-1.819113964253771,5.344621587086087,16
mp-12491,CsLaCdTe3,"Cd,Cs,La,Te",4,1.730099999999999,0.0,-1.366133713275861,5.16833182904251,12
mp-11124,CsLaHgSe3,"Cs,Hg,La,Se",4,1.4545,0.0,-1.530181816531069,5.715663491553581,12
mp-510460,CsLaZnTe3,"Cs,La,Te,Zn",4,1.587399999999999,0.0,-1.366428569109195,4.941940810639995,12
mp-1225894,CsLiMnS2,"Cs,Li,Mn,S",4,0.809299999999999,0.0,-1.248635223183907,3.50941290450225,5
mp-1213352,CsLu(NbBr3)6,"Br,Cs,Lu,Nb",4,0.9749999999999992,0.003495474807692,-1.507818422743148,5.017848730611889,52
mp-570921,CsLu(NbCl3)6,"Cl,Cs,Lu,Nb",4,0.946299999999999,0.0,-1.911929672743148,3.722201695474475,52
mp-1213389,CsLu(TaBr3)6,"Br,Cs,Lu,Ta",4,1.3127,0.0,-1.487530252704688,6.232081984393861,52
mp-581696,CsLu2Cu3Se5,"Cs,Cu,Lu,Se",4,1.2562,0.0,-1.299182470427932,7.02251205197347,22
mp-12492,CsLuCdTe3,"Cd,Cs,Lu,Te",4,1.5415,0.0,-1.24602762605364,5.792752793650321,12
mp-1087532,CsLuS2,"Cs,Lu,S",3,2.2447,0.0,-2.050110127830457,5.583005762275544,8
mp-561619,CsLuS2,"Cs,Lu,S",3,2.1698,0.002922196250001,-2.047187931580456,5.574608273373585,4
mp-567499,CsMn4Cl9,"Cl,Cs,Mn",3,1.8802,0.0,-1.698181232173644,3.148784738587263,28
mp-23336,CsMnCl3,"Cl,Cs,Mn",3,1.482899999999999,0.0,-1.901258555729885,3.470400822528253,15
mp-1204512,CsMnInTe3,"Cs,In,Mn,Te",4,1.2444,0.0,-0.8493518094971271,4.75242141328571,48
mp-1213398,CsMo3I3Cl4,"Cl,Cs,I,Mo",4,2.4383,0.00875103847403,-1.224131454741379,3.78671649704772,44
mp-1199497,CsMo3I7,"Cs,I,Mo",3,1.5915,0.00101733409091,-0.8395607376959251,4.827807108409193,44
mp-6973,CsNaS,"Cs,Na,S",3,2.413399999999999,0.0,-1.274295310937501,3.440432631947764,6
mp-8658,CsNaSe,"Cs,Na,Se",3,2.027,0.0,-1.313769136354165,3.856099213406121,6
mp-5339,CsNaTe,"Cs,Na,Te",3,1.9696,0.0,-1.229981633333333,3.867193712429682,6
mp-505321,CsNb(CuTe2)2,"Cs,Cu,Nb,Te",4,1.1447,0.0,-0.702966825165229,5.392786009813936,32
mp-641699,CsNb2PS10,"Cs,Nb,P,S",4,1.518399999999999,0.0,-1.090911665664144,3.025985140781723,56
mp-1195822,CsNb2PSe10,"Cs,Nb,P,Se",4,0.8597999999999991,0.0,-0.926922851981108,4.507854022195043,56
mp-582146,CsNb4Cl11,"Cl,Cs,Nb",3,0.51,0.0,-1.556460165468748,3.762664518423764,32
mp-1213080,CsNbCl6,"Cl,Cs,Nb",3,2.332099999999999,0.0,-1.659623680624999,3.016952671486727,16
mp-1190370,CsNd2Ag3Te5,"Ag,Cs,Nd,Te",4,1.0241,0.0,-1.09857847936259,6.275791785733889,22
mp-862772,CsNd2CuSe4,"Cs,Cu,Nd,Se",4,0.8344,0.0,-1.727003756128771,5.630448128753898,16
mp-38442,CsNd5Se8,"Cs,Nd,Se",3,1.7278,0.028645964776785,-2.063154734196424,6.437049733857878,14
mp-1103178,CsNdCdTe3,"Cd,Cs,Nd,Te",4,1.5147,0.0,-1.305549586192528,5.25974702458608,12
mp-510065,CsNdHgSe3,"Cs,Hg,Nd,Se",4,1.353899999999999,0.0,-1.465701260281071,5.762695472659977,12
mp-1095172,CsNdS2,"Cs,Nd,S",3,2.2185,0.0,-2.08965787328125,4.515851140365055,8
mp-9081,CsNdS2,"Cs,Nd,S",3,2.1496,0.0020621775,-2.08759569578125,4.502651059300861,4
mp-11742,CsNdTe2,"Cs,Nd,Te",3,1.291999999999999,0.0,-1.680297104375,5.226549444139719,4
mp-12342,CsNdZnTe3,"Cs,Nd,Te,Zn",4,1.3651,0.0,-1.314421084525861,5.096741610173374,12
mp-22950,CsNiCl3,"Cl,Cs,Ni",3,0.8049000000000001,0.0,-1.5317842365,3.70154110632652,10
mp-1201790,CsP7,"Cs,P",2,1.2774,0.0,-0.246341467291665,2.643944226993856,32
mp-1213206,CsP7,"Cs,P",2,1.3142,8.425187500016311e-05,-0.246257215416665,2.678699926453917,32
mp-562569,CsPPbS4,"Cs,P,Pb,S",4,2.3363,0.0,-0.9776288366854372,4.11124125922633,28
mp-1193277,CsPPbSe4,"Cs,P,Pb,Se",4,1.5613,0.0,-0.831329519453289,4.942459182782202,28
mp-504838,CsPS3,"Cs,P,S",3,1.9062,0.0,-0.833033696282736,2.7388807315107133,10
mp-1225967,CsPSe6,"Cs,P,Se",3,1.6167,0.0,-0.434104952793898,4.071602890343417,32
mp-1238789,CsPb2I5,"Cs,I,Pb",3,1.9459,0.037908745625001,-1.097307919331895,5.510956267572832,16
mp-1014168,CsPbBr3,"Br,Cs,Pb",3,1.8177999999999992,0.007483645000001,-1.626885946431032,4.741253582787796,10
mp-1120725,CsPbBr3,"Br,Cs,Pb",3,1.955,0.009077043000002,-1.625292548431032,4.723945448529764,10
mp-567629,CsPbBr3,"Br,Cs,Pb",3,2.012099999999999,0.004584386999999,-1.629785204431034,4.733981032983984,20
mp-600089,CsPbBr3,"Br,Cs,Pb",3,1.7819,0.025073021999998,-1.6092965694310362,4.5739280629479495,5
mp-23037,CsPbCl3,"Cl,Cs,Pb",3,2.1878,0.012814112,-1.8739801989310392,4.046006564887253,5
mp-675022,CsPbCl3,"Cl,Cs,Pb",3,2.310499999999999,0.013642913999999,-1.873151396931041,4.052396268077773,5
mp-675524,CsPbCl3,"Cl,Cs,Pb",3,2.4130000000000003,3.628499999885904e-05,-1.886758025931041,4.156244523078858,10
mp-2646981,CsPbI2Br,"Br,Cs,I,Pb",4,1.4384,0.035953406166669,-1.350987620931034,4.617248557371106,5
mp-1069538,CsPbI3,"Cs,I,Pb",3,1.4785,0.025049344000002,-1.238177400931034,4.844004143862671,5
mp-1120768,CsPbI3,"Cs,I,Pb",3,1.6421,0.015823317000002,-1.247403427931034,4.74650734914947,20
mp-29988,CsPd2Cl5,"Cl,Cs,Pd",3,1.3036,0.000381674687499,-1.017405635000001,3.821561857373743,32
mp-29882,CsPdCl3,"Cl,Cs,Pd",3,1.4655,0.0074621255,-1.268996981,3.607237069947601,20
mp-1213382,CsPr(NbBr3)6,"Br,Cs,Nb,Pr",4,0.9777999999999992,0.001382022307692,-1.519297736012379,4.771231193497971,52
mp-1190295,CsPr2Ag3Te5,"Ag,Cs,Pr,Te",4,1.1305,0.0,-1.096251198756529,6.109433089545593,22
mp-1190682,CsPr3CI6,"C,Cs,I,Pr",4,0.7084,0.0,-1.534854066332288,4.872693186821149,22
mp-11118,CsPrCdSe3,"Cd,Cs,Pr,Se",4,1.9664,0.0,-1.582029620558848,4.931330045748284,12
mp-12494,CsPrCdTe3,"Cd,Cs,Pr,Te",4,1.5231,0.0,-1.3056021760536392,5.161133372156913,12
mp-7211,CsPrHgSe3,"Cs,Hg,Pr,Se",4,1.3367,0.0,-1.461377504308849,5.667573436836008,12
mp-9037,CsPrS2,"Cs,Pr,S",3,2.228399999999999,0.0,-2.077811845572913,4.394333046591848,8
mp-9080,CsPrS2,"Cs,Pr,S",3,2.161,0.00182823375,-2.075983611822913,4.382814091746077,4
mp-12341,CsPrZnTe3,"Cs,Pr,Te,Zn",4,1.3607,0.0,-1.311351489386973,5.017133218160017,12
mp-573316,CsPt2Se3,"Cs,Pt,Se",3,1.0495,0.0,-0.7859265695312461,7.2947816889734,12
mp-984761,CsRb2Sb,"Cs,Rb,Sb",3,0.6525000000000001,0.002607079166668,-0.375607383663792,3.967898634903308,4
mp-683890,CsRe3(S2Br)2,"Br,Cs,Re,S",4,1.8417,0.0,-1.145631414965517,5.742193152381058,40
mp-1202357,CsRe3(Se2Br)2,"Br,Cs,Re,Se",4,1.4231,0.0,-1.033578576153017,6.402062107076759,40
mp-568854,CsReBrCl3,"Br,Cl,Cs,Re",4,1.196999999999999,0.018868500773814,-1.4594489203591952,4.282062077975614,36
mp-29266,CsS,"Cs,S",2,1.726,0.0,-1.107907756406248,3.167069221311618,4
mp-1188913,CsS3,"Cs,S",2,1.6567,0.0,-0.655204124609374,2.9779879273809837,16
mp-1204039,CsSb,"Cs,Sb",2,0.5215999999999991,0.000387276875002,-0.5947206056249991,4.425924367147673,32
mp-573514,CsSb,"Cs,Sb",2,0.5557999999999991,0.0,-0.595107882500002,4.360504911769052,16
mp-567583,CsSbCl6,"Cl,Cs,Sb",3,2.0825,0.0,-1.5385505774568982,3.141714076585718,16
mp-561639,CsSbS2,"Cs,S,Sb",3,1.736399999999999,0.0,-0.854614326406252,3.94434462996929,16
mp-28701,CsSbS6,"Cs,S,Sb",3,1.8204,0.0,-0.443575371484374,3.04687286618815,32
mp-2969,CsSbSe2,"Cs,Sb,Se",3,1.1399,0.0,-0.8353274714062481,4.63573088848448,16
mp-2014596,CsSeBr3,"Br,Cs,Se",3,1.833,0.0,-0.8859848233125001,3.860075474665668,10
mp-998413,CsSeBr3,"Br,Cs,Se",3,1.2544,0.039469538890624,-1.116294989399784,3.509476662930696,10
mp-558426,CsSiBiS4,"Bi,Cs,S,Si",4,2.4826,0.0,-1.099223499950739,3.924199764110301,28
mp-570957,CsSiTe3,"Cs,Si,Te",3,1.261299999999999,0.0,-0.580539921999999,4.467287672887058,20
mp-1213498,CsSm(NbBr3)6,"Br,Cs,Nb,Sm",4,0.9853,0.0,-1.51804406229443,4.632188247822636,52
mp-1191238,CsSm2Cu3Se5,"Cs,Cu,Se,Sm",4,1.2541,0.010889893863636,-1.317937244670357,6.125954779052136,22
mp-16445,CsSm2CuSe4,"Cs,Cu,Se,Sm",4,0.9508,0.0,-1.726521419878771,5.842511531826939,16
mp-510062,CsSmCdSe3,"Cd,Cs,Se,Sm",4,2.0217,0.0,-1.588359889447737,5.167033420505383,12
mp-12497,CsSmCdTe3,"Cd,Cs,Sm,Te",4,1.5693,0.0,-1.298861527442528,5.3615849860927245,12
mp-556979,CsSmGeS4,"Cs,Ge,S,Sm",4,2.4631,0.0,-1.561450913522166,3.932005369797371,28
mp-1192812,CsSmGeSe4,"Cs,Ge,Se,Sm",4,1.6665,0.0,-1.428511603075738,4.763809297449042,28
mp-7212,CsSmHgSe3,"Cs,Hg,Se,Sm",4,1.3625,0.0,-1.463874294031072,5.900862462338827,12
mp-574651,CsSmMnSe3,"Cs,Mn,Se,Sm",4,0.531199999999999,0.0,-1.564242194936243,4.859400324613423,12
mp-9082,CsSmS2,"Cs,S,Sm",3,2.1397,0.0,-2.053268447413792,4.719758265958391,4
mp-505709,CsSmZnSe3,"Cs,Se,Sm,Zn",4,2.042399999999999,0.0,-1.64274053278107,5.014585760378163,12
mp-12343,CsSmZnTe3,"Cs,Sm,Te,Zn",4,1.4086,0.0,-1.314413273275862,5.227839797836507,12
mp-23467,CsSn2Br5,"Br,Cs,Sn",3,2.4409,0.025891301562499,-1.396666334956897,4.432142896942222,16
mp-1247749,CsSnBr3,"Br,Cs,Sn",3,0.9682,0.0,-1.572084271431037,4.167798818969302,20
mp-27214,CsSnBr3,"Br,Cs,Sn",3,0.5984,0.0111951395,-1.560889131931036,4.098297206597591,5
mp-1070375,CsSnCl3,"Cl,Cs,Sn",3,0.9786999999999992,0.0226868215,-1.554896451500002,3.449496777011476,5
mp-27381,CsSnI3,"Cs,I,Sn",3,2.0632,0.003249338499999,-1.178286981431034,4.612588502664029,20
mp-568570,CsSnI3,"Cs,I,Sn",3,0.617499999999999,0.011059161000002,-1.170477158931032,4.391869647363942,20
mp-616378,CsSnI3,"Cs,I,Sn",3,0.5537000000000001,0.011843993999996,-1.169692325931038,4.401575249605301,10
mp-1193634,CsSnPS4,"Cs,P,S,Sn",4,2.1236,0.0,-0.9168598063282892,3.376880878482484,28
mp-561710,CsSnS3,"Cs,S,Sn",3,1.6557,0.0,-0.8394699596875,3.584270415288076,10
mp-1542038,CsSnSe3,"Cs,Se,Sn",3,1.189599999999999,0.0,-0.9688896639924572,4.205213588085478,10
mp-613162,CsSnSe3,"Cs,Se,Sn",3,1.0499,0.003953938999998,-0.8075934474375001,4.4774346365092335,10
mp-505322,CsTa(CuTe2)2,"Cs,Cu,Ta,Te",4,1.2436999999999991,0.0,-0.6819976182693961,5.904752843070441,32
mp-865606,CsTaGeS5,"Cs,Ge,S,Ta",4,0.9885,0.0,-1.169752758061062,4.076684651225936,16
mp-606510,CsTaI6,"Cs,I,Ta",3,1.1787,0.0,-1.021720585873563,5.152229128458724,16
mp-1225870,CsTaS3,"Cs,S,Ta",3,0.515099999999999,0.0,-1.4348068958976912,4.72183247853027,10
mp-1213369,CsTb(NbBr3)6,"Br,Cs,Nb,Tb",4,0.9606999999999992,0.0,-1.516410669089302,4.728807553365206,52
mp-542164,CsTb2Ag3Se5,"Ag,Cs,Se,Tb",4,1.094399999999999,0.0,-1.334549737700659,6.493949448241059,22
mp-6182,CsTb2Cu3Se5,"Cs,Cu,Se,Tb",4,1.1974,0.0,-1.325631329064296,6.536068219527576,22
mp-11121,CsTbCdSe3,"Cd,Cs,Se,Tb",4,2.0647,0.0,-1.5847414563921811,5.352586339927888,12
mp-12495,CsTbCdTe3,"Cd,Cs,Tb,Te",4,1.5409000000000002,0.0,-1.290242505220305,5.534070729762184,12
mp-9085,CsTbS2,"Cs,S,Tb",3,2.142,0.001815086249997,-2.121199003906248,5.033246604973828,4
mp-972199,CsTbS2,"Cs,S,Tb",3,2.205399999999999,0.0,-2.123014090156246,5.043127309672519,8
mp-573710,CsTbZnSe3,"Cs,Se,Tb,Zn",4,2.1028,0.0,-1.647430718058847,5.263983548570613,12
mp-638078,CsTbZnTe3,"Cs,Tb,Te,Zn",4,1.3573,0.0,-1.309026672720305,5.426832808612629,12
mp-1198737,CsTc3(Se2Br)2,"Br,Cs,Se,Tc",4,1.0219,0.0,-0.9310131939030172,4.989637214551083,40
mp-8361,CsTe,"Cs,Te",2,1.0019,0.0,-1.0644603675,4.700155721594678,8
mp-1178386,CsTe4,"Cs,Te",2,0.514899999999999,0.0,-0.478481277,5.034450214681592,20
mp-1541909,CsTeAu,"Au,Cs,Te",3,1.416,0.0,-0.710220707107279,5.555715307690348,6
mp-573755,CsTeAu,"Au,Cs,Te",3,1.297699999999999,0.001417135000003,-0.7088035721072761,6.120897425727476,6
mp-9462,CsTeSe3,"Cs,Se,Te",3,0.9842,0.0,-0.7501604921706181,4.54132880117545,20
mp-645687,CsTi(PS4)2,"Cs,P,S,Ti",4,1.3678,0.0,-1.03751825977285,2.386444932470962,48
mp-570706,CsTiCu3Se4,"Cs,Cu,Se,Ti",4,1.251199999999999,0.0,-0.951975477484833,4.999350934217608,18
mp-1112177,CsTlBr3,"Br,Cs,Tl",3,0.998499999999999,0.012241769749997,-1.442000211597704,4.790548763118224,10
mp-573702,CsTlBr4,"Br,Cs,Tl",3,1.9724,0.0,-1.340932351331418,4.61160890767959,24
mp-1112176,CsTlCl3,"Cl,Cs,Tl",3,1.2584,0.000362080999999,-1.678370287597702,4.226998589288454,10
mp-28332,CsTlI4,"Cs,I,Tl",3,1.277,0.039747998333332,-0.9913131867480852,4.422738181761571,24
mp-1213394,CsTlS2,"Cs,S,Tl",3,1.269,0.0,-0.8947866188721281,4.939419509376841,32
mp-1213326,CsTm(NbBr3)6,"Br,Cs,Nb,Tm",4,0.9403999999999992,0.0,-1.510453752679045,4.871779877577524,52
mp-581749,CsTm2Cu3Se5,"Cs,Cu,Se,Tm",4,1.247299999999999,0.0,-1.310480808761267,6.733172590713464,22
mp-12496,CsTmCdTe3,"Cd,Cs,Te,Tm",4,1.548,0.0,-1.263423064109196,5.709550103772549,12
mp-1078990,CsTmS2,"Cs,S,Tm",3,2.223999999999999,0.0,-2.112461235156249,5.403791660227766,8
mp-9089,CsTmS2,"Cs,S,Tm",3,2.1573,0.002807618749997,-2.109653616406252,5.388776217140195,4
mp-505713,CsTmZnSe3,"Cs,Se,Tm,Zn",4,2.171599999999999,0.0,-1.638796883614405,5.458940116207776,12
mp-1103187,CsTmZnTe3,"Cs,Te,Tm,Zn",4,1.383899999999999,0.0,-1.289688254942528,5.712167548334439,12
mp-23038,CsVBr3,"Br,Cs,V",3,0.6528,0.0,-1.582757883931035,4.312316786436811,10
mp-22991,CsVI3,"Cs,I,V",3,0.597299999999999,0.0,-1.140282601931036,4.596528051662015,10
mp-1213375,CsY(NbBr3)6,"Br,Cs,Nb,Y",4,0.9779,0.0,-1.514493012486737,4.596466538460527,52
mp-1199735,CsY2CuTe4,"Cs,Cu,Te,Y",4,0.687299999999999,0.0,-1.311749573915229,5.167562990039006,48
mp-11116,CsYCdSe3,"Cd,Cs,Se,Y",4,2.085499999999999,0.0,-1.580625101947736,4.786701643970068,12
mp-11123,CsYHgSe3,"Cs,Hg,Se,Y",4,1.3946,0.0,-1.455908979031071,5.534457439856658,12
mp-1213646,CsYMnSe3,"Cs,Mn,Se,Y",4,0.5245000000000001,0.0,-1.565006222436242,4.472342780774713,12
mp-574620,CsYZnSe3,"Cs,Se,Y,Zn",4,2.1117,0.0,-1.644911321947737,4.652519107341447,12
mp-1103744,CsYZnTe3,"Cs,Te,Y,Zn",4,1.4051,0.0,-1.308942534942528,4.932153967541584,12
mp-1213115,CsYbMnSe3,"Cs,Mn,Se,Yb",4,1.2409,0.0,-1.693548189445043,5.42262004178134,12
mp-571410,CsZr6BI14,"B,Cs,I,Zr",4,0.8390999999999991,0.0,-1.292994896764629,5.118563316434741,44
mp-1213469,CsZr6MnCl14,"Cl,Cs,Mn,Zr",4,1.234,0.0,-2.061192272617555,3.47710317488453,44
mp-570192,CsZr6MnI14,"Cs,I,Mn,Zr",4,0.5971000000000001,0.0,-1.212039032844827,5.030255854481192,44
mp-1105189,Cu2AgPS4,"Ag,Cu,P,S",4,1.0718,0.000573781458335,-0.326520030528271,4.356026992918339,16
mp-560845,Cu2As4S3Cl2,"As,Cl,Cu,S",4,1.4078,0.028605897405302,-0.322008147553661,3.802114119502067,22
mp-669445,Cu2Bi8Pb6S19,"Bi,Cu,Pb,S",4,0.8620000000000001,0.001662566571429,-0.6640040223571411,6.711397720622206,35
mp-1545909,Cu2HgI4,"Cu,Hg,I",3,0.6182999999999991,0.000405818571428,-0.444352300357143,5.939987243891122,7
mp-23353,Cu2HgI4,"Cu,Hg,I",3,0.5589000000000001,0.0,-0.444758118928572,5.9405298354886265,7
mp-28034,Cu2P7,"Cu,P",2,0.8419999999999991,0.0,-0.139350823981481,3.586012262146381,36
mp-683899,Cu2P8Se3Br2,"Br,Cu,P,Se",4,1.5045000000000002,0.0,-0.340539795611605,3.350399108563484,60
mp-570817,Cu2P8Se3I2,"Cu,I,P,Se",4,1.411699999999999,0.0,-0.278969170778273,3.408027639531118,60
mp-555818,Cu2SiPbS4,"Cu,Pb,S,Si",4,1.343199999999999,0.010070055416666,-0.716490147083331,5.022239821722829,24
mp-1225839,Cu2SiS3,"Cu,S,Si",3,0.6398,0.02597186,-0.51409364001409,3.856751469821412,12
mp-1225897,Cu2SiS3,"Cu,S,Si",3,0.8566,0.014574060416666,-0.5254914395974241,3.924702800246701,24
mp-15895,Cu2SiS3,"Cu,S,Si",3,0.8804000000000001,0.009455905833332,-0.530609594180757,3.913865985441982,12
mp-9248,Cu2SiS3,"Cu,S,Si",3,1.197,0.010962599999999,-0.52910290001409,3.892855125689621,12
mp-557373,Cu2WS4,"Cu,S,W",3,1.5621,0.001013983809524,-0.536397687321427,4.71550628877644,7
mp-8976,Cu2WS4,"Cu,S,W",3,1.4443,0.004176839523811,-0.533234831607141,4.537052817275628,7
mp-1025340,Cu2WSe4,"Cu,Se,W",3,1.275699999999999,0.0,-0.400722725178574,6.004547168596251,7
mp-1225783,Cu3Ag3(PS4)2,"Ag,Cu,P,S",4,0.9971999999999992,0.004889542499999,-0.304462018965772,4.516997280551946,16
mp-1225964,Cu3Bi2S4Br,"Bi,Br,Cu,S",4,0.8068000000000001,0.008109281374999,-0.560269797,6.09318971296875,40
mp-1226127,Cu3Bi2S4Cl,"Bi,Cl,Cu,S",4,0.8113,0.004629944312497,-0.418212242749999,5.838800159515357,40
mp-29666,Bi2Te2Se,"Bi,Se,Te",3,0.544199999999999,0.0,-0.346632669812504,7.293480171224617,5
mp-30097,Bi2Te7Cl8,"Bi,Cl,Te",3,0.8311000000000001,0.0,-0.6049124567647101,4.897582212843133,34
mp-703866,Bi2Te7Cl8,"Bi,Cl,Te",3,0.7266,0.007067884705882,-0.597844572058828,4.696825388129456,34
mp-31406,Bi2TeSe2,"Bi,Se,Te",3,0.9267,0.037962925999998,-0.352391876625,6.97895270765279,5
mp-1204919,Bi2XeF12,"Bi,F,Xe",3,1.779199999999999,0.000297269333329,-1.877024349333333,4.244392956147365,60
mp-1193877,Bi3(TeCl5)2,"Bi,Cl,Te",3,1.2582,0.0,-0.897175858666669,4.513812356188953,30
mp-623135,Bi3(TeCl5)2,"Bi,Cl,Te",3,1.396199999999999,0.028494709000003,-0.8686811496666671,3.975916172589159,30
mp-773980,Bi3(TeCl5)2,"Bi,Cl,Te",3,1.2266,0.032941394999998,-0.8642344636666731,3.933552332829228,30
mp-29857,Bi3Se4Br,"Bi,Br,Se",3,1.071,0.027649123541668,-0.725621205546875,6.982215608113428,16
mp-1227512,Bi4(SeS)3,"Bi,S,Se",3,1.261099999999999,0.020896509499994,-0.403449692812506,6.974727218615763,20
mp-1227434,Bi4(TeS)3,"Bi,S,Te",3,0.5334999999999991,0.011858977000009,-0.340740989718739,7.000620741099635,10
mp-1227536,Bi4I3Br,"Bi,Br,I",3,0.8248000000000001,0.032304041874999,-0.546308313125001,6.077101441863573,16
mp-1227510,Bi4IBr3,"Bi,Br,I",3,0.6887000000000001,0.040133214791665,-0.6738546268750011,6.200035206384768,16
mp-1190436,Bi4Pb7Se13,"Bi,Pb,Se",3,0.5369,0.011522579583335,-0.561818589492186,7.533131997340656,24
mp-1227567,Bi4PbS7,"Bi,Pb,S",3,1.1239,0.003211824583333,-0.663987993541667,6.627961671616576,12
mp-541772,Bi4RuBr2,"Bi,Br,Ru",3,0.5357000000000001,0.0,-0.469311149285715,7.737745202004868,14
mp-541979,Bi9Rh2I3,"Bi,I,Rh",3,0.690199999999999,0.011918019404765,-0.308535737142858,8.378507602519807,28
mp-541774,BiAuBr6,"Au,Bi,Br",3,1.1255,0.004329414999999,-0.8604228800000001,5.068476003855858,32
mp-567414,BiAuCl6,"Au,Bi,Cl",3,1.5926,0.0,-0.731505600624998,4.49281405725419,32
mp-1227425,BiBPbS4,"B,Bi,Pb,S",4,2.0872,0.004932426071428,-0.7182401963095231,5.301123771210548,14
mp-568758,BiBr,"Bi,Br",2,0.7863999999999991,0.038713258749999,-0.742962326250001,6.515652960169437,16
mp-28194,BiClF8,"Bi,Cl,F",3,2.105899999999999,0.011800574999995,-1.39883858525,4.361486467949514,20
mp-1369219,BiF5,"Bi,F",2,1.8671,0.014831697083332,-1.856484237083333,5.186929253684136,24
mp-1881158,BiF5,"Bi,F",2,1.7609,0.005903809999999,-1.865412124166667,4.465698313558138,12
mp-2023073,BiF5,"Bi,F",2,2.438799999999999,0.014838849999998,-1.856477084166667,5.189451225926016,24
mp-27743,BiF5,"Bi,F",2,1.8137999999999992,0.0,-1.871315934166666,5.769338760918803,6
mp-27708,BiI,"Bi,I",2,0.927,0.027940117916666,-0.482984493749999,6.448731841602279,16
mp-568388,BiI,"Bi,I",2,0.8279000000000001,0.027000081666666,-0.483924530000001,6.3706171289978,8
mp-1106279,BiI3,"Bi,I",2,2.297,0.020190190625,-0.746196726874999,4.413745831021496,16
mp-569157,BiI3,"Bi,I",2,2.4854,0.002605911249999,-0.76378100625,5.317102173695045,8
mp-1102836,BiIrS,"Bi,Ir,S",3,0.6889999999999991,0.0,-0.419055455833333,11.964283284095847,12
mp-1103228,BiIrSe,"Bi,Ir,Se",3,0.5346000000000001,0.0,-0.339743973020835,12.472296142674065,12
mp-30012,BiKrF7,"Bi,F,Kr",3,2.3847,0.0,-1.259169145185184,4.600295087345924,36
mp-27133,BiPS4,"Bi,P,S",3,1.5094,0.0,-0.367511936329367,4.144097131236569,48
mp-971673,BiS2,"Bi,S",2,1.066599999999999,0.018465811614589,-0.327047079375001,6.082212582499074,12
mp-23324,BiSBr,"Bi,Br,S",3,2.032,0.0,-0.8865928066666711,6.212864259187372,12
mp-23318,BiSCl,"Bi,Cl,S",3,1.9636,0.0,-0.7342089301041691,5.648961777257308,12
mp-23514,BiSI,"Bi,I,S",3,1.8668999999999991,0.002774195277778,-0.695284811666667,6.27661976939594,12
mp-1227565,BiSb3F20,"Bi,F,Sb",3,2.1691,0.0,-2.467411369166666,4.742437219674122,24
mp-1227486,BiSbS3,"Bi,S,Sb",3,1.348399999999999,0.002304086749997,-0.348625160437501,5.372816125138688,20
