query_label,material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites
Mo-S,mp-2227994,MgTe2MoW2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.325020307875004,-0.639237411802082,4.557188172493248,10
Mo-S,mp-2239918,MgTe2MoW2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.31613536287500305,-0.6481223568020821,4.382587186012244,10
Mo-S,mp-2239994,MgTe2MoW2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.1361,0.328184953875004,-0.636072765802082,4.36510968675456,10
Mo-S,mp-2240501,MgTe2MoW2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.057800000000000004,0.29265645987500305,-0.6716012598020821,4.3398728981924855,10
Mo-S,mp-683793,Fe4Te2MoC14(SO7)2,"C,Fe,Mo,O,S,Te",6,1.7006000000000001,0.656440196283773,-0.5624623209009001,2.565078262544966,148
Mo-S,mp-1205281,Cu6MoC20S4N5Cl9,"C,Cl,Cu,Mo,N,S",6,0.10640000000000001,1.48339273857099,1.093402460222221,2.157500173021674,90
Mo-S,mp-2222904,MgTe2MoW2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.322821645875003,-0.641436073802083,4.580082363881375,10
Mo-S,mp-2240667,MgTe2MoW2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.313237897875003,-0.6510198218020831,5.3709945198117754,10
Mo-S,mp-2218118,MgAgMoH4S4N,"Ag,H,Mg,Mo,N,S",6,0.18880000000000002,0.24305712965278603,-0.543696382222221,3.173371198585866,12
Mo-S,mp-1204081,Cu3MoH24C8S3I3N2O,"C,Cu,H,I,Mo,N,O,S",8,1.9696,0.137654296439814,-0.31414993761111104,2.194279466723643,180
Mo-S,mp-1627,Mo2S3,"Mo,S",2,0.0,0.09554071300000101,-0.773987577687501,5.6932190845009245,10
Mo-S,mp-1100966,V(MoS2)2,"Mo,S,V",3,0.0,0.6129021121428581,-0.5266630821428561,4.567521821890384,56
Mo-S,mp-685874,V(MoS2)2,"Mo,S,V",3,0.0,0.324525437678572,-0.8150397566071421,5.115870450647009,56
Mo-S,mp-907483,Fe(MoS2)2,"Fe,Mo,S",3,0.0,0.181845181428569,-0.8489688157142851,5.681249135172557,28
Mo-S,mp-11609,Sb(MoS)2,"Mo,S,Sb",3,0.0,0.0,-0.5976651941249991,6.539124704534018,10
Mo-S,mp-1025173,Ti(MoS2)2,"Mo,S,Ti",3,0.0,0.09579953607142701,-1.168557523333332,5.228463324556091,7
Mo-S,mp-555370,V(MoS2)2,"Mo,S,V",3,0.0,0.098384025714286,-1.041181168571429,5.417967945934413,7
Mo-S,mp-7923,Co(MoS2)2,"Co,Mo,S",3,0.0,0.13563889928571202,-0.6924832823214291,5.875659806679103,7
Mo-S,mp-1192730,V(MoS2)2,"Mo,S,V",3,0.0,0.09790391250000101,-1.041661281785714,5.386953192859946,28
Mo-S,mp-1192773,Co(MoS2)2,"Co,Mo,S",3,0.0,0.13781355392857,-0.690308627678571,5.870266065779852,28
Mo-S,mp-542188,Cr(MoS2)2,"Cr,Mo,S",3,0.0,0.071232990714285,-0.95958100642857,5.274518451933432,28
Mo-S,mp-1025922,Mo2WS6,"Mo,S,W",3,1.307499999999999,0.004843956666668,-0.933777742986109,3.850318989983805,9
Mo-S,mp-1026980,Mo2Se3S,"Mo,S,Se",3,0.537999999999999,0.014431615833334,-0.7895566524999981,4.585407577549456,12
Mo-S,mp-1027483,Mo2Se3S,"Mo,S,Se",3,0.45780000000000004,0.014172791666666,-0.7898154766666651,4.525237596599466,12
Mo-S,mp-1027608,Mo2SeS3,"Mo,S,Se",3,0.5037,0.013568302499999001,-0.898522817083332,3.864778832040826,12
Mo-S,mp-1027642,Te3Mo2S,"Mo,S,Te",3,0.005799999999999,0.06025760583333101,-0.411806855468749,4.945753710787625,12
Mo-S,mp-1027696,TeMo2S3,"Mo,S,Te",3,0.0,0.059129191666666005,-0.7423206589062461,3.994249087510489,12
Mo-S,mp-1027761,TeMo2S3,"Mo,S,Te",3,0.0,0.058617996666665007,-0.7428318539062481,3.982173960927602,12
Mo-S,mp-1027890,Mo2SeS3,"Mo,S,Se",3,0.5507000000000001,0.014009104166666002,-0.8980820154166641,3.895326597398932,12
Mo-S,mp-1030274,Te3Mo2S,"Mo,S,Te",3,0.082399999999999,0.059528290833331006,-0.41253617046875,4.937284754430533,12
Mo-S,mp-1217334,TeMo2S3,"Mo,S,Te",3,0.413699999999999,0.0537185425,-0.7477313080729141,5.422750600291839,6
Mo-S,mp-1221485,Mo2SeS3,"Mo,S,Se",3,1.0635,0.0073883666666650005,-0.904702752916665,5.19344801719285,6
Mo-S,mp-2225036,Mg(MoS2)2,"Mg,Mo,S",3,0.0376,0.25943765749999903,-0.9885255192857131,3.872279801375501,7
Mo-S,mp-2225312,Mg(MoS2)2,"Mg,Mo,S",3,0.0,0.279067814642856,-0.9688953621428561,3.94396066254075,7
Mo-S,mp-2225337,Mg(MoS2)2,"Mg,Mo,S",3,0.0,0.27672425035714104,-0.9712389264285711,3.744681880342537,7
Mo-S,mp-1025911,Mo2WS6,"Mo,S,W",3,1.2505,0.0048530522222230005,-0.9337686474305541,3.788160486346973,9
Mo-S,mp-2225927,Mg(MoS2)2,"Mg,Mo,S",3,0.0,2.001518131785714,0.753554955,3.211642697185023,7
Mo-S,mp-1247104,Mg(MoS2)2,"Mg,Mo,S",3,0.0,0.39219034107142703,-0.8557728357142851,3.8982739800528172,14
Mo-S,mp-2222853,Mg(MoS2)2,"Mg,Mo,S",3,0.0,1.3873212532142851,0.139358076428571,3.573347984423823,7
Mo-S,mp-28037,Mo2SBr2,"Br,Mo,S",3,0.987499999999999,0.0,-1.010590758166664,5.2836712429028765,30
Mo-S,mp-1217266,Ti(MoS2)2,"Mo,S,Ti",3,0.0,0.10005173892856901,-1.16430532047619,5.324840900649685,7
Mo-S,mp-2225305,Mg(MoS2)2,"Mg,Mo,S",3,0.0,0.262592374642856,-0.9853708021428571,3.756920640857164,7
Mo-S,mp-1210552,Mo2S4N,"Mo,N,S",3,0.0,1.067307666428571,0.036493669285715,2.745027009988048,7
Mo-S,mp-1193219,Fe(MoS2)2,"Fe,Mo,S",3,0.0,0.144509921785711,-0.8863040753571421,5.521390432462006,28
Mo-S,mp-1193597,Co(MoS2)2,"Co,Mo,S",3,0.0,0.144530137142854,-0.683592044464286,5.703162828353699,28
Mo-S,mp-542189,Fe(MoS2)2,"Fe,Mo,S",3,0.0,0.141388248571426,-0.8894257485714281,5.681251308086234,28
Mo-S,mp-1025657,Te4Mo2WS2,"Mo,S,Te,W",4,0.0,0.074671874444447,-0.42476930618055503,4.91564244181013,9
Mo-S,mp-1025743,Te4Mo2WS2,"Mo,S,Te,W",4,0.008099999999999,0.12016403000000501,-0.379277150625,4.888928017964478,9
Mo-S,mp-1025841,Mo2W(Se2S)2,"Mo,S,Se,W",4,0.3909,0.094935395555548,-0.6995491690972371,4.467565537891562,9
Mo-S,mp-1025866,Mo2W(Se2S)2,"Mo,S,Se,W",4,0.417799999999999,0.09552500555554701,-0.6989595590972391,4.462937524825379,9
Mo-S,mp-1025879,Mo2W(Se2S)2,"Mo,S,Se,W",4,0.9149,0.07320518666665801,-0.7212793779861271,4.472447667144125,9
Mo-S,mp-1025891,Te4Mo2WS2,"Mo,S,Te,W",4,0.21680000000000002,0.12103005222222701,-0.378411128402777,4.901869877087786,9
Mo-S,mp-1025910,Te4Mo2WS2,"Mo,S,Te,W",4,0.1869,0.121045068888893,-0.37839611173611004,4.8966803105246655,9
Mo-S,mp-1025923,Te2Mo2WS4,"Mo,S,Te,W",4,0.0,0.08551654,-0.633514900138888,4.576128465215006,9
Mo-S,mp-1025926,Te2Mo2WS4,"Mo,S,Te,W",4,0.0,0.07047034444444801,-0.6485610956944401,4.416306491679229,9
Mo-S,mp-1025932,Te2Mo2WS4,"Mo,S,Te,W",4,0.0,0.070941112222225,-0.6480903279166621,4.382546570623741,9
Mo-S,mp-1025934,Mo2W(SeS2)2,"Mo,S,Se,W",4,0.5612,0.06532511388888501,-0.8012280182638971,4.072373469124172,9
Mo-S,mp-1025941,Mo2W(SeS2)2,"Mo,S,Se,W",4,0.7841,0.042815112777773,-0.823738019375007,4.099218890318171,9
Mo-S,mp-1025946,Mo2W(Se2S)2,"Mo,S,Se,W",4,0.39339999999999903,0.09548284777777001,-0.6990017168750171,4.464085479648008,9
Mo-S,mp-1025948,Mo2W(SeS2)2,"Mo,S,Se,W",4,0.797999999999999,0.043113509444442005,-0.823439622708339,4.095211468518209,9
Mo-S,mp-1026015,Te2Mo2WS4,"Mo,S,Te,W",4,0.0,0.12031244222222501,-0.598718997916664,4.366370665825307,9
Mo-S,mp-1026023,Mo2W(SeS2)2,"Mo,S,Se,W",4,0.7707,0.041960148333330005,-0.82459298381945,4.020448956017637,9
Mo-S,mp-1026933,TeMo2SeS2,"Mo,S,Se,Te",4,0.0,0.052111463333332005,-0.695286961614584,4.316321517308477,12
Mo-S,mp-1026958,TeMo2Se2S,"Mo,S,Se,Te",4,0.0,0.040082017500001,-0.653264981822914,4.596694127972124,12
Mo-S,mp-1026979,TeMo2Se2S,"Mo,S,Se,Te",4,0.0,0.04026962166667,-0.6530773776562471,4.595400703123158,12
Mo-S,mp-1026983,Te2Mo2SeS,"Mo,S,Se,Te",4,0.0,0.058073483333334,-0.524632246979164,4.788046899991217,12
Mo-S,mp-1027339,Te2Mo2SeS,"Mo,S,Se,Te",4,0.0,0.05744797250000001,-0.5252577578124991,4.629926760998081,12
Mo-S,mp-1027410,Te2Mo2SeS,"Mo,S,Se,Te",4,0.0,0.05676442500000001,-0.525941305312497,4.794623465266789,12
Mo-S,mp-1027448,TeMo2Se2S,"Mo,S,Se,Te",4,0.0,0.04015341416667,-0.653193585156247,4.590423828983982,12
Mo-S,mp-1027471,TeMo2SeS2,"Mo,S,Se,Te",4,0.0,0.052188945833332,-0.6952094791145851,4.315378524411772,12
Mo-S,mp-1027547,TeMo2Se2S,"Mo,S,Se,Te",4,0.0,0.040440390000004,-0.652906609322914,4.590960334372867,12
Mo-S,mp-1027550,TeMo2SeS2,"Mo,S,Se,Te",4,0.0,0.05229296083333,-0.6951054641145851,4.309795911103416,12
Mo-S,mp-1027576,TeMo2Se2S,"Mo,S,Se,Te",4,0.0,0.039452937500005,-0.6538940618229121,4.184885288412066,12
Mo-S,mp-1027579,TeMo2SeS2,"Mo,S,Se,Te",4,0.0,0.051767926666666006,-0.695630498281251,4.157751723882459,12
Mo-S,mp-1027581,Te2Mo2SeS,"Mo,S,Se,Te",4,0.0,0.056395827500001,-0.526309902812497,4.629116910219363,12
Mo-S,mp-1027627,TeMo2SeS2,"Mo,S,Se,Te",4,0.0,0.05341134833333001,-0.693987076614585,4.310230536477498,12
Mo-S,mp-1027765,TeMo2SeS2,"Mo,S,Se,Te",4,0.0,0.05204955166666601,-0.6953488732812521,4.192303804339816,12
Mo-S,mp-1027801,TeMo2Se2S,"Mo,S,Se,Te",4,0.0,0.049666293333334006,-0.643680705989583,4.840804435666025,12
Mo-S,mp-1030459,Te2Mo2SeS,"Mo,S,Se,Te",4,0.0,0.05543950666666501,-0.5272662236458311,4.7992396451764545,12
Mo-S,mp-1030775,Te2Mo2SeS,"Mo,S,Se,Te",4,0.0,0.056034048333334,-0.526671681979164,4.790258091415761,12
Mo-S,mp-2218362,MgMo2(WS4)2,"Mg,Mo,S,W",4,0.0,0.16008776115384302,-1.050194338846151,3.61482470452965,13
Mo-S,mp-2218580,MgMo2(WS4)2,"Mg,Mo,S,W",4,0.0,0.159619176538458,-1.050662923461537,3.561181898745597,13
Mo-S,mp-2218625,MgMo2(WS4)2,"Mg,Mo,S,W",4,0.016099999999999,0.152777492692305,-1.05750460730769,3.618230165567856,13
Mo-S,mp-2218725,MgMo2(WS4)2,"Mg,Mo,S,W",4,0.0,0.159634599615382,-1.050647500384613,3.564287124674769,13
Mo-S,mp-2218810,MgMo2(WS4)2,"Mg,Mo,S,W",4,0.0,0.159644459615381,-1.050637640384614,3.589865488000115,13
Mo-S,mp-2218457,MgMo2(WS4)2,"Mg,Mo,S,W",4,0.0,0.16447841499999702,-1.045803684999997,3.604140981173255,13
Mo-S,mp-1025654,Te4Mo2WS2,"Mo,S,Te,W",4,0.0,0.074318240000003,-0.42512294062500006,4.920921441300273,9
Mo-S,mp-1025748,Mo2W(Se2S)2,"Mo,S,Se,W",4,0.9331,0.072867832222215,-0.721616732430571,4.475624088793863,9
Mo-S,mp-1025838,Te2Mo2WS4,"Mo,S,Te,W",4,0.0,0.12010772888888901,-0.598923711249998,4.361915058771605,9
Mo-S,mp-1025896,Mo2W(SeS2)2,"Mo,S,Se,W",4,0.5863,0.065999024999999,-0.8005541071527831,4.086224874171117,9
Mo-S,mp-2227422,MgMo2(SeS)2,"Mg,Mo,S,Se",4,0.0,1.3498076175,0.192245033616071,3.160798287977714,7
Mo-S,mp-1215590,ZnRe2(MoS4)2,"Mo,Re,S,Zn",4,1.189,0.029866625865381004,-1.001116660384615,6.366212060758841,13
Mo-S,mp-1219138,Re2Ni(MoS4)2,"Mo,Ni,Re,S",4,0.0,0.076985950615383,-0.9012224680769221,6.492933226270169,13
Mo-S,mp-1224924,FeRe2(MoS4)2,"Fe,Mo,Re,S",4,0.0,0.08725535240384301,-0.896621753461537,6.357895920285198,13
Mo-S,mp-1226126,CoRe2(MoS4)2,"Co,Mo,Re,S",4,0.061399999999999004,0.079108871588087,-0.9029748511538461,6.452859399715976,13
Mo-S,mp-2218435,MgMo2(WS4)2,"Mg,Mo,S,W",4,0.0,0.17692717730769,-1.033354922692305,4.387055881896549,13
Mo-S,mp-2218607,MgMo2(WS4)2,"Mg,Mo,S,W",4,0.0,0.176313083461536,-1.033969016538459,4.344110701212447,13
Mo-S,mp-2225564,MgMo2(SeS)2,"Mg,Mo,S,Se",4,0.114399999999999,0.26077354178571405,-0.8967890420982141,4.397978590806715,7
Mo-S,mp-2219315,MgTe6Mo2(WS)2,"Mg,Mo,S,Te,W",5,0.0,0.28076409461538404,-0.457124629230767,5.905041174512856,13
Mo-S,mp-2223675,MgTe2Mo2WS4,"Mg,Mo,S,Te,W",5,0.0,0.29722403175,-0.7378736518333321,4.565332552396079,10
Mo-S,mp-2224231,MgMo2W(Se2S)2,"Mg,Mo,S,Se,W",5,0.0,0.307756160749999,-0.8375455919375001,4.6137581996345745,10
Mo-S,mp-2228726,Rb4MgMo2(SO)4,"Mg,Mo,O,Rb,S",5,1.3291,0.231628415019229,-1.562639917666666,2.940032391368715,15
Mo-S,mp-2228773,Rb4MgMo2(SO)4,"Mg,Mo,O,Rb,S",5,1.162,0.262401322352562,-1.531867010333333,3.077738400299732,15
Mo-S,mp-2232585,K4MgMo2(SO3)2,"K,Mg,Mo,O,S",5,1.663,0.17558952352380902,-1.850473041933333,2.652038959740253,15
Mo-S,mp-2240226,MgMo2W(SeS2)2,"Mg,Mo,S,Se,W",5,0.0,0.28734599174999903,-0.90248444596875,4.244074262521777,10
Mo-S,mp-1199707,K4Mo2S4BrO20,"Br,K,Mo,O,S",5,0.0,0.574543994677421,-1.430909550612903,2.420823765989325,62
Mo-S,mp-1202298,K4Mo2S4ClO20,"Cl,K,Mo,O,S",5,0.062599999999999,0.6025074939811851,-1.4139232422258061,2.413037434065108,62
Mo-S,mp-704608,Mo2C3S2(Cl5O)2,"C,Cl,Mo,O,S",5,2.0977,0.202312473154758,-0.9503519653289481,2.286734676184215,152
Mo-S,mp-1203753,K4Mo2H6S2O9,"H,K,Mo,O,S",5,3.371699999999999,0.06442547791062901,-1.6498430441956522,2.332369227048436,46
Mo-S,mp-1025731,Te2Mo2W(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.10530548166666501,-0.5416573909722231,4.710194407458629,9
Mo-S,mp-1025772,Te2Mo2W(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.08536454388888601,-0.561598328749999,4.7156884138199295,9
Mo-S,mp-1025778,Te2Mo2W(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.06761657111110901,-0.579346301527778,4.808170320290932,9
Mo-S,mp-1025810,Te2Mo2W(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.08500203055555701,-0.5619608420833321,4.720541350894267,9
Mo-S,mp-1025881,Te2Mo2W(SeS)2,"Mo,S,Se,Te,W",5,0.025300000000000003,0.13312279166666402,-0.513840080972222,4.706103647465537,9
Mo-S,mp-1025933,Te2Mo2W(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.106345837222221,-0.5406170354166651,4.69629746929378,9
Mo-S,mp-1025956,Te2Mo2W(SeS)2,"Mo,S,Se,Te,W",5,0.3221,0.13361998722222101,-0.5133428854166671,4.696767574569584,9
Mo-S,mp-1026016,Te2Mo2W(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.10513928277777701,-0.54182358986111,4.567938003390883,9
Mo-S,mp-1026027,Te2Mo2W(SeS)2,"Mo,S,Se,Te,W",5,0.0,0.133805943888887,-0.5131569287499991,4.694403024050359,9
Mo-S,mp-2218864,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.268179037692306,-0.6467148439743581,4.707251132940927,13
Mo-S,mp-2218902,MgTe6Mo2(WS)2,"Mg,Mo,S,Te,W",5,0.0,0.24870372846153802,-0.489184995384613,5.128083818590412,13
Mo-S,mp-2219037,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.26711130999999805,-0.6477825716666661,4.71522742409714,13
Mo-S,mp-2219040,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.286034439999999,-0.6288594416666661,4.96796760735047,13
Mo-S,mp-2219047,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.25975837076922903,-0.655135510897435,4.866395403079385,13
Mo-S,mp-2219238,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.30331261384615305,-0.611581267820511,4.56697141630232,13
Mo-S,mp-2219347,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.258417240769229,-0.6564766408974351,4.720517640146367,13
Mo-S,mp-2219375,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.260733144615382,-0.6541607370512811,4.9077259432633635,13
Mo-S,mp-2219444,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.25858234461538304,-0.6563115370512811,4.768313079528275,13
Mo-S,mp-2219998,MgTe6Mo2(WS)2,"Mg,Mo,S,Te,W",5,0.0,0.25899858769230705,-0.478890136153844,5.449598445774295,13
Mo-S,mp-2222868,MgMo2W(SeS2)2,"Mg,Mo,S,Se,W",5,0.0,0.257689980749999,-0.93214045696875,3.4321637356535932,10
Mo-S,mp-2222933,MgMo2W(Se2S)2,"Mg,Mo,S,Se,W",5,0.078699999999999,0.26482911074999904,-0.8804726419375001,3.755997082442664,10
Mo-S,mp-2223051,MgMo2W(Se2S)2,"Mg,Mo,S,Se,W",5,0.13,0.282781106749999,-0.8625206459375001,3.681628136717394,10
Mo-S,mp-2223605,MgTe4Mo2WS2,"Mg,Mo,S,Te,W",5,0.1492,0.312185027000001,-0.530910314666665,4.326519225442191,10
Mo-S,mp-2223686,MgTe2Mo2WS4,"Mg,Mo,S,Te,W",5,0.0,0.26907430075,-0.766023382833333,3.810407699677122,10
Mo-S,mp-2224196,MgTe2Mo2WS4,"Mg,Mo,S,Te,W",5,0.0,0.258387819750001,-0.7767098638333321,3.827392492029507,10
Mo-S,mp-2239894,MgMo2W(Se2S)2,"Mg,Mo,S,Se,W",5,0.0,0.28862781274999905,-0.8566739399375001,4.642530119688276,10
Mo-S,mp-2240518,MgMo2W(SeS2)2,"Mg,Mo,S,Se,W",5,0.055900000000000005,0.262977126749998,-0.9268533109687511,3.41907166274158,10
Mo-S,mp-2242069,MgTe4Mo2WS2,"Mg,Mo,S,Te,W",5,0.0485,0.313642005000001,-0.529453336666666,4.24727394377892,10
Mo-S,mp-2242114,MgTe4Mo2WS2,"Mg,Mo,S,Te,W",5,0.0011,0.28016944000000105,-0.562925901666665,4.218274591605116,10
Mo-S,mp-2242185,MgMo2W(Se2S)2,"Mg,Mo,S,Se,W",5,0.084,0.279849982749998,-0.8654517699375011,3.768749997496885,10
Mo-S,mp-2219005,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.30110479153846004,-0.613789090128204,5.297033285932509,13
Mo-S,mp-2239955,MgMo2W(Se2S)2,"Mg,Mo,S,Se,W",5,0.0,0.28840578574999803,-0.856895966937501,4.6201745630258255,10
Mo-S,mp-2222825,MgTe4Mo2WS2,"Mg,Mo,S,Te,W",5,0.0,0.305178276000002,-0.5379170656666651,5.086038353339358,10
Mo-S,mp-2240486,MgMo2W(SeS2)2,"Mg,Mo,S,Se,W",5,0.0,0.28740612674999805,-0.9024243109687501,4.25265472740051,10
Mo-S,mp-2228706,Rb4MgMo2(SO)4,"Mg,Mo,O,Rb,S",5,1.4816,0.23641821368589702,-1.557850118999999,2.93614733239888,15
Mo-S,mp-2232272,K4MgMo2(SO3)2,"K,Mg,Mo,O,S",5,1.5108000000000001,0.232934562857142,-1.7931280026,2.706979471298648,15
Mo-S,mp-2218862,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.291036863846152,-0.6238570178205121,5.443774195320146,13
Mo-S,mp-2219104,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.291438273846153,-0.623455607820511,5.449644553154016,13
Mo-S,mp-2219505,MgTe4Mo2(WS2)2,"Mg,Mo,S,Te,W",5,0.0,0.325034833846152,-0.589859047820511,5.421180588823331,13
Mo-S,mp-2222840,MgTe2Mo2WS4,"Mg,Mo,S,Te,W",5,0.0,0.259487222749999,-0.7756104608333331,3.920774956990318,10
Mo-S,mp-2223083,MgTe4Mo2WS2,"Mg,Mo,S,Te,W",5,0.0,0.27037999500000104,-0.572715346666666,4.162191765249299,10
Mo-S,mp-2227645,MgTe4Mo2WS2,"Mg,Mo,S,Te,W",5,0.0,0.305301531000001,-0.5377938106666661,5.089422646476734,10
Mo-S,mp-2239885,MgTe4Mo2WS2,"Mg,Mo,S,Te,W",5,0.0,0.34617749400000103,-0.496917847666666,5.074014433537583,10
Mo-S,mp-2240448,MgTe4Mo2WS2,"Mg,Mo,S,Te,W",5,0.0,0.346152004000002,-0.49694333766666504,5.088081104303513,10
Mo-S,mp-2218965,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.277103190192306,-0.728146973285255,5.512646340892594,13
Mo-S,mp-2219042,MgTe4Mo2W2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.29240675740384503,-0.579162686258011,5.67514735163845,13
Mo-S,mp-2219126,MgTe4Mo2W2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.008499999999999001,0.293806374326921,-0.577763069334935,5.90056985187912,13
Mo-S,mp-2219162,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.27739432019230603,-0.7278558432852541,5.505451576984772,13
Mo-S,mp-2219184,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.29178198634615204,-0.7134681771314091,5.666609231199793,13
Mo-S,mp-2219223,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.27721772942307604,-0.728032434054485,5.5093690630447725,13
Mo-S,mp-2219262,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.27736237019230703,-0.7278877932852541,5.525049674670131,13
Mo-S,mp-2219293,MgTe4Mo2W2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.279002245865383,-0.592567197796473,5.676256337240558,13
Mo-S,mp-2219295,MgTe4Mo2W2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.279380621249998,-0.592188822411858,5.6755002245342,13
Mo-S,mp-2219301,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.29663773019230605,-0.708612433285255,5.5051113287282885,13
Mo-S,mp-2222811,MgTe2Mo2W(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.35521040800000303,-0.6426176878020831,4.85657372287553,10
Mo-S,mp-2218820,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.25777642173076804,-0.747473741746793,4.582524120366991,13
Mo-S,mp-2218847,MgTe4Mo2W2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0777,0.286496631249998,-0.585072812411858,4.83116102292099,13
Mo-S,mp-2218861,MgTe4Mo2W2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.252708015865382,-0.618861427796473,4.931046849723421,13
Mo-S,mp-2218873,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.117899999999999,0.256561569423075,-0.7486885940544861,4.61563716802177,13
Mo-S,mp-2218881,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.274867098653844,-0.7303830648237161,4.6748168781089,13
Mo-S,mp-2218890,MgTe4Mo2W2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.1189,0.24003432124999802,-0.631535122411858,4.7268573682874475,13
Mo-S,mp-2218896,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.261118737115383,-0.7441314263621771,4.591007064390083,13
Mo-S,mp-2218919,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0091,0.25138724865384404,-0.753862914823716,4.631276403177845,13
Mo-S,mp-2218955,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.022599999999999003,0.270125052499998,-0.7351251109775631,4.637801583484384,13
Mo-S,mp-2218970,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0332,0.267756475576922,-0.7374936879006391,4.593261579313059,13
Mo-S,mp-2218982,MgTe4Mo2W2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0609,0.291298329711537,-0.580271113950319,4.7538619219172595,13
Mo-S,mp-2219000,MgTe4Mo2W2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0074999999999990005,0.27372774124999905,-0.5978417024118571,4.636995978473374,13
Mo-S,mp-2219018,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.266071402499998,-0.7391787609775621,4.774306879259473,13
Mo-S,mp-2219039,MgTe4Mo2W2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.032699999999999,0.27070234124999804,-0.600867102411858,4.863901643652802,13
Mo-S,mp-2219100,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.25824769019230603,-0.747002473285254,4.593835454329961,13
Mo-S,mp-2219110,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0229,0.270031167884613,-0.735218995592948,4.653054145692929,13
Mo-S,mp-2219147,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.010599999999999,0.261416747884614,-0.743833415592947,4.606645558817924,13
Mo-S,mp-2219160,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.25520345403846,-0.7500467094391,4.662821868391491,13
Mo-S,mp-2219168,MgTe4Mo2W2(SeS)2,"Mg,Mo,S,Se,Te,W",6,0.0478,0.26921443355769004,-0.602355010104165,4.7933821091370685,13
Mo-S,mp-2219219,MgTe2Mo2W2(Se2S)2,"Mg,Mo,S,Se,Te,W",6,0.0,0.257784957115383,-0.7474652063621771,4.600182458285514,13
